DATA_INIZIO,7000024_8,7000024_9,7000024_38
2010-01-24 06:00:00,62.0,93.0,20.0
2010-01-24 07:00:00,70.0,122.0,34.0
2010-01-24 08:00:00,70.0,101.0,20.0
2010-01-24 09:00:00,71.0,100.0,19.0
2010-01-24 10:00:00,68.0,95.0,17.0
2010-01-24 11:00:00,66.0,89.0,15.0
2010-01-24 12:00:00,60.0,72.0,8.0
2010-01-24 13:00:00,56.0,65.0,6.0
2010-01-24 14:00:00,45.0,49.0,3.0
2010-01-24 15:00:00,44.0,47.0,2.0
2010-01-24 16:00:00,44.0,47.0,2.0
2010-01-24 17:00:00,47.0,48.0,1.0
2010-01-24 18:00:00,48.0,49.0,1.0
2010-01-24 19:00:00,49.0,51.0,1.0
2010-01-24 20:00:00,49.0,50.0,1.0
2010-01-24 21:00:00,41.0,42.0,0.0
2010-01-24 22:00:00,47.0,52.0,4.0
2010-01-24 23:00:00,49.0,54.0,3.0
2010-01-25 00:00:00,41.0,44.0,2.0
2010-01-25 01:00:00,61.0,88.0,18.0
2010-01-25 02:00:00,49.0,51.0,1.0
2010-01-25 03:00:00,43.0,43.0,0.0
2010-01-25 04:00:00,28.9,73.2,17.6
2010-01-25 05:00:00,52.0,66.0,9.0
2010-01-25 06:00:00,61.0,99.0,25.0
2010-01-25 07:00:00,65.0,119.0,35.0
2010-01-25 08:00:00,70.0,138.0,44.0
2010-01-25 09:00:00,69.0,135.0,43.0
2010-01-25 10:00:00,62.0,92.0,20.0
2010-01-25 11:00:00,69.0,119.0,32.0
2010-01-25 12:00:00,76.0,158.0,53.0
2010-01-25 13:00:00,74.0,161.0,57.0
2010-01-25 14:00:00,77.0,169.0,60.0
2010-01-25 15:00:00,75.0,136.0,40.0
2010-01-25 16:00:00,77.0,132.0,36.0
2010-01-25 17:00:00,78.0,146.0,45.0
2010-01-25 18:00:00,83.0,148.0,43.0
2010-01-25 19:00:00,83.0,136.0,35.0
2010-01-25 20:00:00,82.0,146.0,42.0
2010-01-25 21:00:00,79.0,149.0,46.0
2010-01-25 22:00:00,71.0,118.0,30.0
2010-01-25 23:00:00,66.0,82.0,10.0
2010-01-26 00:00:00,62.0,68.0,4.0
2010-01-26 01:00:00,66.0,100.0,22.0
2010-01-26 02:00:00,68.0,130.0,41.0
2010-01-26 03:00:00,70.0,130.0,39.0
2010-01-26 04:00:00,28.9,73.2,17.6
2010-01-26 05:00:00,63.0,80.0,11.0
2010-01-26 06:00:00,66.0,90.0,16.0
2010-01-26 07:00:00,60.0,79.0,12.0
2010-01-26 08:00:00,65.0,88.0,15.0
2010-01-26 09:00:00,58.0,68.0,6.0
2010-01-26 10:00:00,59.0,70.0,8.0
2010-01-26 11:00:00,64.0,83.0,12.0
2010-01-26 12:00:00,75.0,110.0,23.0
2010-01-26 13:00:00,73.0,122.0,32.0
2010-01-26 14:00:00,77.0,139.0,40.0
2010-01-26 15:00:00,76.0,125.0,32.0
2010-01-26 16:00:00,80.0,138.0,38.0
2010-01-26 17:00:00,82.0,122.0,26.0
2010-01-26 18:00:00,83.0,132.0,32.0
2010-01-26 19:00:00,81.0,119.0,25.0
2010-01-26 20:00:00,81.0,113.0,21.0
2010-01-26 21:00:00,80.0,120.0,26.0
2010-01-26 22:00:00,76.0,107.0,20.0
2010-01-26 23:00:00,73.0,91.0,11.0
2010-01-27 00:00:00,66.0,71.0,3.0
2010-01-27 01:00:00,61.0,66.0,3.0
2010-01-27 02:00:00,59.0,61.0,1.0
2010-01-27 03:00:00,59.0,61.0,2.0
2010-01-27 04:00:00,28.9,73.2,17.6
2010-01-27 05:00:00,59.0,61.0,1.0
2010-01-27 06:00:00,67.0,75.0,5.0
2010-01-27 07:00:00,72.0,97.0,16.0
2010-01-27 08:00:00,73.0,106.0,22.0
2010-01-27 09:00:00,73.0,107.0,23.0
2010-01-27 10:00:00,71.0,102.0,20.0
2010-01-27 11:00:00,66.0,90.0,16.0
2010-01-27 12:00:00,66.0,83.0,11.0
2010-01-27 13:00:00,62.0,71.0,6.0
2010-01-27 14:00:00,57.0,61.0,3.0
2010-01-27 15:00:00,65.0,70.0,4.0
2010-01-27 16:00:00,74.0,77.0,2.0
2010-01-27 17:00:00,116.0,210.0,61.0
2010-01-27 18:00:00,111.0,166.0,36.0
2010-01-27 19:00:00,115.0,174.0,39.0
2010-01-27 20:00:00,120.0,210.0,59.0
2010-01-27 21:00:00,68.0,71.0,2.0
2010-01-27 22:00:00,54.0,54.0,0.0
2010-01-27 23:00:00,58.0,60.0,1.0
2010-01-28 00:00:00,49.0,50.0,0.0
2010-01-28 01:00:00,40.0,40.0,0.0
2010-01-28 02:00:00,28.0,28.0,0.0
2010-01-28 03:00:00,33.0,33.0,0.0
2010-01-28 04:00:00,28.9,73.2,17.6
2010-01-28 05:00:00,32.0,32.0,0.0
2010-01-28 06:00:00,49.0,50.0,1.0
2010-01-28 07:00:00,86.0,106.0,13.0
2010-01-28 08:00:00,99.0,185.0,56.0
2010-01-28 09:00:00,89.0,142.0,34.0
2010-01-28 10:00:00,82.0,113.0,20.0
2010-01-28 11:00:00,92.0,135.0,28.0
2010-01-28 12:00:00,67.0,74.0,5.0
2010-01-28 13:00:00,85.0,104.0,12.0
2010-01-28 14:00:00,86.0,109.0,15.0
2010-01-28 15:00:00,93.0,124.0,20.0
2010-01-28 16:00:00,124.0,243.0,78.0
2010-01-28 17:00:00,125.0,274.0,98.0
2010-01-28 18:00:00,149.0,479.0,216.0
2010-01-28 19:00:00,149.0,464.0,206.0
2010-01-28 20:00:00,131.0,329.0,129.0
2010-01-28 21:00:00,110.0,190.0,52.0
2010-01-28 22:00:00,90.0,132.0,28.0
2010-01-28 23:00:00,88.0,117.0,19.0
2010-01-29 00:00:00,81.0,104.0,15.0
2010-01-29 01:00:00,56.0,59.0,2.0
2010-01-29 02:00:00,32.0,32.0,0.0
2010-01-29 03:00:00,33.0,34.0,0.0
2010-01-29 04:00:00,28.9,73.2,17.6
2010-01-29 05:00:00,46.0,47.0,1.0
2010-01-29 06:00:00,71.0,95.0,15.0
2010-01-29 07:00:00,84.0,165.0,53.0
2010-01-29 08:00:00,104.0,285.0,118.0
2010-01-29 09:00:00,94.0,197.0,68.0
2010-01-29 10:00:00,101.0,242.0,92.0
2010-01-29 11:00:00,88.0,148.0,39.0
2010-01-29 12:00:00,88.0,126.0,25.0
2010-01-29 13:00:00,116.0,220.0,68.0
2010-01-29 14:00:00,114.0,194.0,52.0
2010-01-29 15:00:00,113.0,176.0,41.0
2010-01-29 16:00:00,117.0,190.0,48.0
2010-01-29 17:00:00,122.0,257.0,89.0
2010-01-29 18:00:00,132.0,309.0,116.0
2010-01-29 19:00:00,130.0,271.0,92.0
2010-01-29 20:00:00,111.0,176.0,43.0
2010-01-29 21:00:00,105.0,150.0,29.0
2010-01-29 22:00:00,105.0,181.0,50.0
2010-01-29 23:00:00,108.0,197.0,58.0
2010-01-30 00:00:00,100.0,154.0,35.0
2010-01-30 01:00:00,96.0,143.0,31.0
2010-01-30 02:00:00,94.0,127.0,21.0
2010-01-30 03:00:00,93.0,125.0,21.0
2010-01-30 04:00:00,28.9,73.2,17.6
2010-01-30 05:00:00,89.0,118.0,19.0
2010-01-30 06:00:00,95.0,148.0,34.0
2010-01-30 07:00:00,95.0,171.0,50.0
2010-01-30 08:00:00,91.0,160.0,45.0
2010-01-30 09:00:00,79.0,115.0,23.0
2010-01-30 10:00:00,67.0,83.0,10.0
2010-01-30 11:00:00,78.0,109.0,20.0
2010-01-30 12:00:00,86.0,129.0,28.0
2010-01-30 13:00:00,83.0,111.0,18.0
2010-01-30 14:00:00,83.0,112.0,19.0
2010-01-30 15:00:00,86.0,120.0,22.0
2010-01-30 16:00:00,100.0,171.0,46.0
2010-01-30 17:00:00,99.0,158.0,39.0
2010-01-30 18:00:00,96.0,163.0,44.0
2010-01-30 19:00:00,100.0,208.0,71.0
2010-01-30 20:00:00,100.0,188.0,58.0
2010-01-30 21:00:00,94.0,150.0,37.0
2010-01-30 22:00:00,88.0,117.0,19.0
2010-01-30 23:00:00,82.0,97.0,10.0
2010-01-31 00:00:00,79.0,99.0,13.0
2010-01-31 01:00:00,67.0,73.0,4.0
2010-01-31 02:00:00,76.0,113.0,24.0
2010-01-31 03:00:00,77.0,113.0,23.0
2010-01-31 04:00:00,28.9,73.2,17.6
2010-01-31 05:00:00,42.0,43.0,1.0
2010-01-31 06:00:00,44.0,45.0,0.0
2010-01-31 07:00:00,43.0,44.0,0.0
2010-01-31 08:00:00,30.0,30.0,0.0
2010-01-31 09:00:00,24.0,24.0,0.0
2010-01-31 10:00:00,25.0,25.0,0.0
2010-01-31 11:00:00,27.0,27.0,0.0
2010-01-31 12:00:00,44.0,45.0,1.0
2010-01-31 13:00:00,44.0,46.0,1.0
2010-01-31 14:00:00,38.0,40.0,1.0
2010-01-31 15:00:00,34.0,35.0,1.0
2010-01-31 16:00:00,34.0,35.0,0.0
2010-01-31 17:00:00,45.0,45.0,0.0
2010-01-31 18:00:00,77.0,91.0,10.0
2010-01-31 19:00:00,69.0,78.0,6.0
2010-01-31 20:00:00,46.0,48.0,1.0
2010-01-31 21:00:00,65.0,72.0,5.0
2010-01-31 22:00:00,46.0,48.0,1.0
2010-01-31 23:00:00,42.0,43.0,0.0
2010-02-01 00:00:00,49.0,50.0,0.0
2010-02-01 01:00:00,33.0,33.0,0.0
2010-02-01 02:00:00,24.0,25.0,1.0
2010-02-01 03:00:00,25.0,25.0,0.0
2010-02-01 04:00:00,28.9,73.2,17.6
2010-02-01 05:00:00,46.0,51.0,3.0
2010-02-01 06:00:00,60.0,70.0,7.0
2010-02-01 07:00:00,82.0,111.0,18.0
2010-02-01 08:00:00,93.0,145.0,34.0
2010-02-01 09:00:00,98.0,165.0,44.0
2010-02-01 10:00:00,77.0,104.0,18.0
2010-02-01 11:00:00,51.0,57.0,4.0
2010-02-01 12:00:00,54.0,60.0,4.0
2010-02-01 13:00:00,78.0,97.0,12.0
2010-02-01 14:00:00,106.0,149.0,28.0
2010-02-01 15:00:00,111.0,158.0,30.0
2010-02-01 16:00:00,133.0,270.0,89.0
2010-02-01 17:00:00,137.0,300.0,107.0
2010-02-01 18:00:00,143.0,354.0,138.0
2010-02-01 19:00:00,149.0,408.0,169.0
2010-02-01 20:00:00,138.0,328.0,124.0
2010-02-01 21:00:00,106.0,183.0,50.0
2010-02-01 22:00:00,84.0,110.0,17.0
2010-02-01 23:00:00,83.0,104.0,14.0
2010-02-02 00:00:00,71.0,82.0,7.0
2010-02-02 01:00:00,41.0,41.0,0.0
2010-02-02 02:00:00,34.0,34.0,0.0
2010-02-02 03:00:00,62.0,64.0,2.0
2010-02-02 04:00:00,28.9,73.2,17.6
2010-02-02 05:00:00,55.0,61.0,4.0
2010-02-02 06:00:00,55.0,56.0,1.0
2010-02-02 07:00:00,88.0,150.0,41.0
2010-02-02 08:00:00,106.0,255.0,97.0
2010-02-02 09:00:00,79.0,108.0,19.0
2010-02-02 10:00:00,41.0,43.0,1.0
2010-02-02 11:00:00,42.0,46.0,3.0
2010-02-02 12:00:00,49.0,54.0,3.0
2010-02-02 13:00:00,99.0,161.0,41.0
2010-02-02 14:00:00,94.0,125.0,20.0
2010-02-02 15:00:00,117.0,222.0,69.0
2010-02-02 16:00:00,145.0,430.0,186.0
2010-02-02 17:00:00,156.0,585.0,281.0
2010-02-02 18:00:00,127.0,335.0,136.0
2010-02-02 19:00:00,134.0,340.0,135.0
2010-02-02 20:00:00,100.0,194.0,61.0
2010-02-02 21:00:00,82.0,114.0,21.0
2010-02-02 22:00:00,65.0,75.0,6.0
2010-02-02 23:00:00,62.0,70.0,5.0
2010-02-03 00:00:00,57.0,62.0,3.0
2010-02-03 01:00:00,28.0,28.0,0.0
2010-02-03 02:00:00,27.0,27.0,0.0
2010-02-03 03:00:00,23.0,23.0,0.0
2010-02-03 04:00:00,28.9,73.2,17.6
2010-02-03 05:00:00,28.9,73.2,17.6
2010-02-03 06:00:00,100.0,365.0,173.0
2010-02-03 07:00:00,126.0,566.0,287.0
2010-02-03 08:00:00,140.0,603.0,303.0
2010-02-03 09:00:00,109.0,251.0,93.0
2010-02-03 10:00:00,102.0,177.0,49.0
2010-02-03 11:00:00,104.0,172.0,44.0
2010-02-03 12:00:00,106.0,162.0,37.0
2010-02-03 13:00:00,118.0,193.0,49.0
2010-02-03 14:00:00,129.0,225.0,63.0
2010-02-03 15:00:00,135.0,258.0,80.0
2010-02-03 16:00:00,131.0,225.0,62.0
2010-02-03 17:00:00,155.0,416.0,171.0
2010-02-03 18:00:00,164.0,493.0,215.0
2010-02-03 19:00:00,172.0,484.0,204.0
2010-02-03 20:00:00,151.0,401.0,163.0
2010-02-03 21:00:00,101.0,155.0,35.0
2010-02-03 22:00:00,107.0,159.0,34.0
2010-02-03 23:00:00,108.0,193.0,55.0
2010-02-04 00:00:00,93.0,137.0,29.0
2010-02-04 01:00:00,74.0,83.0,6.0
2010-02-04 02:00:00,66.0,67.0,1.0
2010-02-04 03:00:00,73.0,76.0,2.0
2010-02-04 04:00:00,28.9,73.2,17.6
2010-02-04 05:00:00,69.0,74.0,3.0
2010-02-04 06:00:00,77.0,99.0,15.0
2010-02-04 07:00:00,104.0,267.0,107.0
2010-02-04 08:00:00,142.0,557.0,272.0
2010-02-04 09:00:00,129.0,440.0,204.0
2010-02-04 10:00:00,158.0,561.0,264.0
2010-02-04 11:00:00,135.0,359.0,146.0
2010-02-04 12:00:00,129.0,306.0,116.0
2010-02-04 13:00:00,117.0,229.0,73.0
2010-02-04 14:00:00,107.0,177.0,46.0
2010-02-04 15:00:00,118.0,214.0,63.0
2010-02-04 16:00:00,126.0,257.0,86.0
2010-02-04 17:00:00,127.0,315.0,123.0
2010-02-04 18:00:00,162.0,540.0,248.0
2010-02-04 19:00:00,173.0,592.0,274.0
2010-02-04 20:00:00,156.0,500.0,225.0
2010-02-04 21:00:00,131.0,395.0,172.0
2010-02-04 22:00:00,118.0,331.0,139.0
2010-02-04 23:00:00,112.0,290.0,116.0
2010-02-05 00:00:00,107.0,249.0,93.0
2010-02-05 01:00:00,105.0,234.0,84.0
2010-02-05 02:00:00,104.0,214.0,72.0
2010-02-05 03:00:00,99.0,210.0,72.0
2010-02-05 04:00:00,28.9,73.2,17.6
2010-02-05 05:00:00,102.0,278.0,115.0
2010-02-05 06:00:00,119.0,295.0,115.0
2010-02-05 07:00:00,117.0,299.0,119.0
2010-02-05 08:00:00,125.0,384.0,169.0
2010-02-05 09:00:00,133.0,451.0,208.0
2010-02-05 10:00:00,113.0,307.0,127.0
2010-02-05 11:00:00,103.0,236.0,87.0
2010-02-05 12:00:00,97.0,191.0,61.0
2010-02-05 13:00:00,92.0,146.0,35.0
2010-02-05 14:00:00,105.0,193.0,58.0
2010-02-05 15:00:00,110.0,226.0,76.0
2010-02-05 16:00:00,109.0,259.0,98.0
2010-02-05 17:00:00,108.0,283.0,115.0
2010-02-05 18:00:00,105.0,285.0,118.0
2010-02-05 19:00:00,105.0,313.0,136.0
2010-02-05 20:00:00,106.0,282.0,115.0
2010-02-05 21:00:00,96.0,216.0,79.0
2010-02-05 22:00:00,85.0,158.0,48.0
2010-02-05 23:00:00,82.0,126.0,28.0
2010-02-06 00:00:00,78.0,96.0,12.0
2010-02-06 01:00:00,68.0,72.0,2.0
2010-02-06 02:00:00,57.0,58.0,1.0
2010-02-06 03:00:00,47.0,48.0,1.0
2010-02-06 04:00:00,28.9,73.2,17.6
2010-02-06 05:00:00,68.0,72.0,2.0
2010-02-06 06:00:00,53.0,55.0,1.0
2010-02-06 07:00:00,40.0,41.0,1.0
2010-02-06 08:00:00,45.0,47.0,1.0
2010-02-06 09:00:00,61.0,65.0,3.0
2010-02-06 10:00:00,69.0,78.0,6.0
2010-02-06 11:00:00,74.0,87.0,8.0
2010-02-06 12:00:00,82.0,100.0,11.0
2010-02-06 13:00:00,78.0,88.0,6.0
2010-02-06 14:00:00,72.0,79.0,5.0
2010-02-06 15:00:00,53.0,56.0,2.0
2010-02-06 16:00:00,81.0,107.0,17.0
2010-02-06 17:00:00,76.0,93.0,12.0
2010-02-06 18:00:00,52.0,56.0,3.0
2010-02-06 19:00:00,58.0,66.0,5.0
2010-02-06 20:00:00,40.0,42.0,1.0
2010-02-06 21:00:00,39.0,41.0,1.0
2010-02-06 22:00:00,43.0,45.0,1.0
2010-02-06 23:00:00,41.0,42.0,1.0
2010-02-07 00:00:00,60.0,70.0,7.0
2010-02-07 01:00:00,53.0,56.0,2.0
2010-02-07 02:00:00,37.0,39.0,1.0
2010-02-07 03:00:00,32.0,34.0,1.0
2010-02-07 04:00:00,28.9,73.2,17.6
2010-02-07 05:00:00,30.0,30.0,1.0
2010-02-07 06:00:00,34.0,36.0,1.0
2010-02-07 07:00:00,56.0,75.0,13.0
2010-02-07 08:00:00,52.0,75.0,15.0
2010-02-07 09:00:00,61.0,104.0,28.0
2010-02-07 10:00:00,59.0,72.0,8.0
2010-02-07 11:00:00,55.0,64.0,6.0
2010-02-07 12:00:00,47.0,53.0,4.0
2010-02-07 13:00:00,34.0,37.0,2.0
2010-02-07 14:00:00,27.0,30.0,2.0
2010-02-07 15:00:00,25.0,27.0,1.0
2010-02-07 16:00:00,31.0,33.0,1.0
2010-02-07 17:00:00,76.0,126.0,33.0
2010-02-07 18:00:00,100.0,236.0,89.0
2010-02-07 19:00:00,79.0,137.0,38.0
2010-02-07 20:00:00,74.0,122.0,31.0
2010-02-07 21:00:00,56.0,67.0,7.0
2010-02-07 22:00:00,54.0,62.0,5.0
2010-02-07 23:00:00,60.0,71.0,7.0
2010-02-08 00:00:00,48.0,53.0,3.0
2010-02-08 01:00:00,45.0,47.0,2.0
2010-02-08 02:00:00,30.0,30.0,0.0
2010-02-08 03:00:00,31.0,31.0,0.0
2010-02-08 04:00:00,28.9,73.2,17.6
2010-02-08 05:00:00,45.0,79.0,22.0
2010-02-08 06:00:00,54.0,113.0,39.0
2010-02-08 07:00:00,67.0,258.0,125.0
2010-02-08 08:00:00,86.0,350.0,173.0
2010-02-08 09:00:00,79.0,189.0,72.0
2010-02-08 10:00:00,60.0,71.0,7.0
2010-02-08 11:00:00,63.0,75.0,8.0
2010-02-08 12:00:00,55.0,63.0,5.0
2010-02-08 13:00:00,49.0,56.0,4.0
2010-02-08 14:00:00,48.0,53.0,4.0
2010-02-08 15:00:00,48.0,53.0,3.0
2010-02-08 16:00:00,58.0,64.0,4.0
2010-02-08 17:00:00,84.0,106.0,14.0
2010-02-08 18:00:00,106.0,221.0,75.0
2010-02-08 19:00:00,90.0,155.0,43.0
2010-02-08 20:00:00,86.0,153.0,44.0
2010-02-08 21:00:00,80.0,141.0,40.0
2010-02-08 22:00:00,77.0,135.0,38.0
2010-02-08 23:00:00,77.0,126.0,32.0
2010-02-09 00:00:00,74.0,105.0,21.0
2010-02-09 01:00:00,70.0,103.0,22.0
2010-02-09 02:00:00,66.0,96.0,20.0
2010-02-09 03:00:00,52.0,67.0,10.0
2010-02-09 04:00:00,28.9,73.2,17.6
2010-02-09 05:00:00,48.0,55.0,5.0
2010-02-09 06:00:00,63.0,90.0,18.0
2010-02-09 07:00:00,67.0,101.0,22.0
2010-02-09 08:00:00,69.0,116.0,30.0
2010-02-09 09:00:00,68.0,110.0,27.0
2010-02-09 10:00:00,69.0,125.0,36.0
2010-02-09 11:00:00,72.0,151.0,51.0
2010-02-09 12:00:00,71.0,119.0,31.0
2010-02-09 13:00:00,67.0,90.0,15.0
2010-02-09 14:00:00,59.0,67.0,5.0
2010-02-09 15:00:00,63.0,74.0,7.0
2010-02-09 16:00:00,73.0,88.0,10.0
2010-02-09 17:00:00,80.0,105.0,17.0
2010-02-09 18:00:00,82.0,112.0,19.0
2010-02-09 19:00:00,86.0,141.0,36.0
2010-02-09 20:00:00,84.0,122.0,24.0
2010-02-09 21:00:00,77.0,95.0,12.0
2010-02-09 22:00:00,75.0,86.0,7.0
2010-02-09 23:00:00,71.0,80.0,6.0
2010-02-10 00:00:00,71.0,79.0,5.0
2010-02-10 01:00:00,70.0,76.0,4.0
2010-02-10 02:00:00,61.0,64.0,2.0
2010-02-10 03:00:00,52.0,53.0,1.0
2010-02-10 04:00:00,28.9,73.2,17.6
2010-02-10 05:00:00,57.0,62.0,3.0
2010-02-10 06:00:00,62.0,74.0,8.0
2010-02-10 07:00:00,67.0,97.0,20.0
2010-02-10 08:00:00,70.0,111.0,27.0
2010-02-10 09:00:00,71.0,108.0,24.0
2010-02-10 10:00:00,68.0,91.0,15.0
2010-02-10 11:00:00,66.0,78.0,8.0
2010-02-10 12:00:00,66.0,75.0,6.0
2010-02-10 13:00:00,55.0,57.0,2.0
2010-02-10 14:00:00,52.0,55.0,2.0
2010-02-10 15:00:00,54.0,56.0,1.0
2010-02-10 16:00:00,70.0,75.0,4.0
2010-02-10 17:00:00,87.0,100.0,9.0
2010-02-10 18:00:00,99.0,146.0,30.0
2010-02-10 19:00:00,107.0,202.0,62.0
2010-02-10 20:00:00,94.0,127.0,21.0
2010-02-10 21:00:00,85.0,103.0,11.0
2010-02-10 22:00:00,83.0,103.0,13.0
2010-02-10 23:00:00,57.0,58.0,1.0
2010-02-11 00:00:00,48.0,48.0,0.0
2010-02-11 01:00:00,44.0,44.0,0.0
2010-02-11 02:00:00,38.0,38.0,0.0
2010-02-11 03:00:00,40.0,40.0,0.0
2010-02-11 04:00:00,28.9,73.2,17.6
2010-02-11 05:00:00,47.0,47.0,0.0
2010-02-11 06:00:00,68.0,73.0,3.0
2010-02-11 07:00:00,74.0,86.0,8.0
2010-02-11 08:00:00,79.0,98.0,12.0
2010-02-11 09:00:00,64.0,69.0,3.0
2010-02-11 10:00:00,62.0,67.0,3.0
2010-02-11 11:00:00,72.0,88.0,10.0
2010-02-11 12:00:00,75.0,84.0,6.0
2010-02-11 13:00:00,64.0,69.0,3.0
2010-02-11 14:00:00,72.0,80.0,5.0
2010-02-11 15:00:00,73.0,82.0,6.0
2010-02-11 16:00:00,70.0,80.0,7.0
2010-02-11 17:00:00,82.0,112.0,19.0
2010-02-11 18:00:00,85.0,113.0,18.0
2010-02-11 19:00:00,82.0,106.0,16.0
2010-02-11 20:00:00,95.0,174.0,52.0
2010-02-11 21:00:00,91.0,171.0,53.0
2010-02-11 22:00:00,85.0,149.0,42.0
2010-02-11 23:00:00,84.0,131.0,31.0
2010-02-12 00:00:00,71.0,85.0,9.0
2010-02-12 01:00:00,62.0,64.0,1.0
2010-02-12 02:00:00,63.0,67.0,3.0
2010-02-12 03:00:00,54.0,56.0,1.0
2010-02-12 04:00:00,28.9,73.2,17.6
2010-02-12 05:00:00,42.0,43.0,0.0
2010-02-12 06:00:00,54.0,58.0,2.0
2010-02-12 07:00:00,70.0,93.0,15.0
2010-02-12 08:00:00,75.0,108.0,22.0
2010-02-12 09:00:00,72.0,95.0,15.0
2010-02-12 10:00:00,67.0,83.0,10.0
2010-02-12 11:00:00,66.0,82.0,11.0
2010-02-12 12:00:00,68.0,89.0,13.0
2010-02-12 13:00:00,66.0,84.0,12.0
2010-02-12 14:00:00,62.0,78.0,10.0
2010-02-12 15:00:00,63.0,78.0,9.0
2010-02-12 16:00:00,65.0,79.0,9.0
2010-02-12 17:00:00,68.0,80.0,8.0
2010-02-12 18:00:00,72.0,81.0,6.0
2010-02-12 19:00:00,65.0,69.0,3.0
2010-02-12 20:00:00,65.0,68.0,2.0
2010-02-12 21:00:00,74.0,83.0,6.0
2010-02-12 22:00:00,75.0,87.0,8.0
2010-02-12 23:00:00,63.0,68.0,3.0
2010-02-13 00:00:00,69.0,77.0,5.0
2010-02-13 01:00:00,56.0,64.0,5.0
2010-02-13 02:00:00,32.0,32.0,0.0
2010-02-13 03:00:00,32.0,32.0,0.0
2010-02-13 04:00:00,28.9,73.2,17.6
2010-02-13 05:00:00,48.0,50.0,1.0
2010-02-13 06:00:00,65.0,89.0,15.0
2010-02-13 07:00:00,68.0,95.0,18.0
2010-02-13 08:00:00,52.0,61.0,6.0
2010-02-13 09:00:00,59.0,70.0,7.0
2010-02-13 10:00:00,80.0,113.0,22.0
2010-02-13 11:00:00,62.0,69.0,5.0
2010-02-13 12:00:00,54.0,59.0,4.0
2010-02-13 13:00:00,48.0,52.0,3.0
2010-02-13 14:00:00,41.0,44.0,2.0
2010-02-13 15:00:00,41.0,43.0,2.0
2010-02-13 16:00:00,67.0,72.0,3.0
2010-02-13 17:00:00,114.0,180.0,43.0
2010-02-13 18:00:00,116.0,240.0,81.0
2010-02-13 19:00:00,116.0,267.0,99.0
2010-02-13 20:00:00,94.0,153.0,39.0
2010-02-13 21:00:00,92.0,125.0,21.0
2010-02-13 22:00:00,84.0,123.0,25.0
2010-02-13 23:00:00,79.0,101.0,14.0
2010-02-14 00:00:00,73.0,113.0,26.0
2010-02-14 01:00:00,64.0,82.0,12.0
2010-02-14 02:00:00,64.0,87.0,15.0
2010-02-14 03:00:00,37.0,38.0,1.0
2010-02-14 04:00:00,28.9,73.2,17.6
2010-02-14 05:00:00,29.0,32.0,2.0
2010-02-14 06:00:00,51.0,62.0,7.0
2010-02-14 07:00:00,52.0,71.0,12.0
2010-02-14 08:00:00,59.0,92.0,22.0
2010-02-14 09:00:00,64.0,111.0,31.0
2010-02-14 10:00:00,79.0,133.0,35.0
2010-02-14 11:00:00,77.0,106.0,19.0
2010-02-14 12:00:00,65.0,71.0,3.0
2010-02-14 13:00:00,73.0,79.0,4.0
2010-02-14 14:00:00,77.0,84.0,4.0
2010-02-14 15:00:00,67.0,72.0,3.0
2010-02-14 16:00:00,67.0,72.0,3.0
2010-02-14 17:00:00,82.0,89.0,4.0
2010-02-14 18:00:00,79.0,87.0,5.0
2010-02-14 19:00:00,89.0,147.0,38.0
2010-02-14 20:00:00,81.0,117.0,23.0
2010-02-14 21:00:00,76.0,106.0,20.0
2010-02-14 22:00:00,68.0,86.0,12.0
2010-02-14 23:00:00,55.0,58.0,2.0
2010-02-15 00:00:00,50.0,52.0,1.0
2010-02-15 01:00:00,49.0,50.0,1.0
2010-02-15 02:00:00,49.0,51.0,1.0
2010-02-15 03:00:00,40.0,42.0,2.0
2010-02-15 04:00:00,28.9,73.2,17.6
2010-02-15 05:00:00,42.0,50.0,5.0
2010-02-15 06:00:00,60.0,173.0,74.0
2010-02-15 07:00:00,78.0,279.0,131.0
2010-02-15 08:00:00,88.0,369.0,184.0
2010-02-15 09:00:00,93.0,379.0,187.0
2010-02-15 10:00:00,87.0,291.0,133.0
2010-02-15 11:00:00,89.0,270.0,118.0
2010-02-15 12:00:00,79.0,170.0,59.0
2010-02-15 13:00:00,73.0,101.0,18.0
2010-02-15 14:00:00,71.0,85.0,9.0
2010-02-15 15:00:00,67.0,75.0,5.0
2010-02-15 16:00:00,72.0,81.0,6.0
2010-02-15 17:00:00,80.0,110.0,19.0
2010-02-15 18:00:00,108.0,282.0,114.0
2010-02-15 19:00:00,108.0,292.0,120.0
2010-02-15 20:00:00,99.0,251.0,99.0
2010-02-15 21:00:00,83.0,195.0,73.0
2010-02-15 22:00:00,72.0,145.0,48.0
2010-02-15 23:00:00,71.0,163.0,60.0
2010-02-16 00:00:00,76.0,140.0,42.0
2010-02-16 01:00:00,62.0,108.0,30.0
2010-02-16 02:00:00,72.0,132.0,39.0
2010-02-16 03:00:00,63.0,93.0,20.0
2010-02-16 04:00:00,28.9,73.2,17.6
2010-02-16 05:00:00,68.0,96.0,18.0
2010-02-16 06:00:00,77.0,115.0,25.0
2010-02-16 07:00:00,90.0,195.0,69.0
2010-02-16 08:00:00,88.0,188.0,65.0
2010-02-16 09:00:00,96.0,194.0,64.0
2010-02-16 10:00:00,91.0,162.0,46.0
2010-02-16 11:00:00,91.0,141.0,33.0
