DATA_INIZIO,6000011_5
2013-06-23,11.0
2013-06-24,16.0
2013-06-25,12.0
2013-06-26,8.0
2013-06-27,13.0
2013-06-28,18.0
2013-06-29,14.0
2013-06-30,15.0
2013-07-01,17.0
2013-07-02,17.0
2013-07-03,13.0
2013-07-04,16.0
2013-07-05,20.0
2013-07-06,15.0
2013-07-07,19.0
2013-07-08,26.9
2013-07-09,26.9
2013-07-10,25.0
2013-07-11,25.0
2013-07-12,20.0
2013-07-13,21.0
2013-07-14,14.0
2013-07-15,21.0
2013-07-16,27.0
2013-07-17,20.0
2013-07-18,21.0
2013-07-19,23.0
2013-07-20,26.0
2013-07-21,24.0
2013-07-22,21.0
2013-07-23,25.0
2013-07-24,27.0
2013-07-25,26.0
2013-07-26,28.0
2013-07-27,27.0
2013-07-28,20.0
2013-07-29,21.0
2013-07-30,13.0
2013-07-31,14.0
2013-08-01,14.0
2013-08-02,18.0
2013-08-03,20.0
2013-08-04,18.0
2013-08-05,26.0
2013-08-06,29.0
2013-08-07,32.0
2013-08-08,39.0
2013-08-09,19.0
2013-08-10,18.0
2013-08-11,14.0
2013-08-12,14.0
2013-08-13,21.0
2013-08-14,19.0
2013-08-15,16.0
2013-08-16,17.0
2013-08-17,19.0
2013-08-18,16.0
2013-08-19,19.0
2013-08-20,8.0
2013-08-21,16.0
2013-08-22,20.0
2013-08-23,25.0
2013-08-24,23.0
2013-08-25,8.0
2013-08-26,16.0
2013-08-27,19.0
2013-08-28,18.0
2013-08-29,15.0
2013-08-30,14.0
2013-08-31,15.0
2013-09-01,18.0
2013-09-02,20.0
2013-09-03,18.0
2013-09-04,19.0
2013-09-05,18.0
2013-09-06,17.0
2013-09-07,16.0
2013-09-08,21.0
2013-09-09,20.0
2013-09-10,19.0
2013-09-11,16.0
2013-09-12,14.0
2013-09-13,14.0
2013-09-14,16.0
2013-09-15,13.0
2013-09-16,12.0
2013-09-17,10.0
2013-09-18,17.0
2013-09-19,30.0
2013-09-20,20.0
2013-09-21,20.0
2013-09-22,14.0
2013-09-23,18.0
2013-09-24,18.0
2013-09-25,16.0
2013-09-26,18.0
2013-09-27,22.0
2013-09-28,21.0
2013-09-29,10.0
2013-09-30,26.9
2013-10-01,26.9
2013-10-02,26.9
2013-10-03,26.9
2013-10-04,26.9
2013-10-05,22.0
2013-10-06,9.0
2013-10-07,17.0
2013-10-08,31.0
2013-10-09,55.0
2013-10-10,16.0
2013-10-11,11.0
2013-10-12,15.0
2013-10-13,20.0
2013-10-14,37.0
2013-10-15,46.0
2013-10-16,35.0
2013-10-17,28.0
2013-10-18,38.0
2013-10-19,60.0
2013-10-20,46.0
2013-10-21,34.0
2013-10-22,30.0
2013-10-23,31.0
2013-10-24,18.0
2013-10-25,35.0
2013-10-26,30.0
2013-10-27,22.0
2013-10-28,21.0
2013-10-29,26.0
2013-10-30,34.0
2013-10-31,28.0
2013-11-01,26.0
2013-11-02,34.0
2013-11-03,18.0
2013-11-04,17.0
2013-11-05,19.0
2013-11-06,29.0
2013-11-07,54.0
2013-11-08,40.0
2013-11-09,14.0
2013-11-10,13.0
2013-11-11,11.0
2013-11-12,19.0
2013-11-13,29.0
2013-11-14,36.0
2013-11-15,22.0
2013-11-16,19.0
2013-11-17,36.0
2013-11-18,46.0
2013-11-19,41.0
2013-11-20,11.0
2013-11-21,9.0
2013-11-22,18.0
2013-11-23,15.0
2013-11-24,17.0
2013-11-25,19.0
2013-11-26,20.0
2013-11-27,24.0
2013-11-28,39.0
2013-11-29,34.0
2013-11-30,38.0
2013-12-01,29.0
2013-12-02,33.0
2013-12-03,31.0
2013-12-04,37.0
2013-12-05,36.0
2013-12-06,61.0
2013-12-07,69.0
2013-12-08,56.0
2013-12-09,65.0
2013-12-10,81.0
2013-12-11,74.0
2013-12-12,55.0
2013-12-13,51.0
2013-12-14,45.0
2013-12-15,55.0
2013-12-16,41.0
2013-12-17,40.0
2013-12-18,47.0
2013-12-19,49.0
2013-12-20,90.0
2013-12-21,86.0
2013-12-22,67.0
2013-12-23,40.0
2013-12-24,31.0
2013-12-25,6.0
2013-12-26,7.0
2013-12-27,17.0
2013-12-28,24.0
2013-12-29,29.0
2013-12-30,33.0
2013-12-31,34.0
2014-01-01,38.0
2014-01-02,54.0
2014-01-03,53.0
2014-01-04,37.0
2014-01-05,18.0
2014-01-06,21.0
2014-01-07,31.0
2014-01-08,48.0
2014-01-09,38.0
2014-01-10,44.0
2014-01-11,57.0
2014-01-12,44.0
2014-01-13,43.0
2014-01-14,33.0
2014-01-15,25.0
2014-01-16,35.0
2014-01-17,24.0
2014-01-18,24.0
2014-01-19,24.0
2014-01-20,25.0
2014-01-21,27.0
2014-01-22,26.9
2014-01-23,28.0
2014-01-24,18.0
2014-01-25,21.0
2014-01-26,22.0
2014-01-27,25.0
2014-01-28,11.0
2014-01-29,20.0
2014-01-30,25.0
2014-01-31,25.0
2014-02-01,22.0
2014-02-02,18.0
2014-02-03,20.0
2014-02-04,24.0
2014-02-05,22.0
2014-02-06,20.0
2014-02-07,27.0
2014-02-08,26.9
2014-02-09,15.0
2014-02-10,18.0
2014-02-11,24.0
2014-02-12,28.0
2014-02-13,26.0
2014-02-14,38.0
2014-02-15,46.0
2014-02-16,64.0
2014-02-17,53.0
2014-02-18,46.0
2014-02-19,62.0
2014-02-20,24.0
2014-02-21,28.0
2014-02-22,16.0
2014-02-23,12.0
2014-02-24,21.0
2014-02-25,26.0
2014-02-26,19.0
2014-02-27,12.0
2014-02-28,8.0
2014-03-01,12.0
2014-03-02,5.0
2014-03-03,20.0
2014-03-04,18.0
2014-03-05,30.0
2014-03-06,35.0
2014-03-07,33.0
2014-03-08,34.0
2014-03-09,30.0
2014-03-10,26.9
2014-03-11,26.9
2014-03-12,26.9
2014-03-13,26.9
2014-03-14,50.0
2014-03-15,44.0
2014-03-16,67.0
2014-03-17,59.0
2014-03-18,49.0
2014-03-19,51.0
2014-03-20,50.0
2014-03-21,52.0
2014-03-22,20.0
2014-03-23,5.0
2014-03-24,6.0
2014-03-25,11.0
2014-03-26,13.0
2014-03-27,24.0
2014-03-28,25.0
2014-03-29,28.0
2014-03-30,26.0
2014-03-31,27.0
2014-04-01,19.0
2014-04-02,29.0
2014-04-03,35.0
2014-04-04,37.0
2014-04-05,21.0
2014-04-06,29.0
2014-04-07,30.0
2014-04-08,19.0
2014-04-09,19.0
2014-04-10,12.0
2014-04-11,22.0
2014-04-12,25.0
2014-04-13,17.0
2014-04-14,14.0
2014-04-15,11.0
2014-04-16,11.0
2014-04-17,11.0
2014-04-18,15.0
2014-04-19,16.0
2014-04-20,16.0
2014-04-21,18.0
2014-04-22,34.0
2014-04-23,30.0
2014-04-24,24.0
2014-04-25,11.0
2014-04-26,15.0
2014-04-27,10.0
2014-04-28,9.0
2014-04-29,10.0
2014-04-30,13.0
2014-05-01,12.0
2014-05-02,13.0
2014-05-03,14.0
2014-05-04,7.0
2014-05-05,14.0
2014-05-06,20.0
2014-05-07,15.0
2014-05-08,11.0
2014-05-09,12.0
2014-05-10,14.0
2014-05-11,15.0
2014-05-12,15.0
2014-05-13,12.0
2014-05-14,10.0
2014-05-15,9.0
2014-05-16,11.0
2014-05-17,8.0
2014-05-18,15.0
2014-05-19,16.0
2014-05-20,18.0
2014-05-21,17.0
2014-05-22,22.0
2014-05-23,27.0
2014-05-24,12.0
2014-05-25,12.0
2014-05-26,17.0
2014-05-27,13.0
2014-05-28,9.0
2014-05-29,12.0
2014-05-30,13.0
2014-05-31,10.0
2014-06-01,10.0
2014-06-02,11.0
2014-06-03,16.0
2014-06-04,12.0
2014-06-05,15.0
2014-06-06,20.0
2014-06-07,23.0
2014-06-08,20.0
2014-06-09,21.0
2014-06-10,22.0
2014-06-11,24.0
2014-06-12,28.0
2014-06-13,22.0
2014-06-14,13.0
2014-06-15,14.0
2014-06-16,9.0
2014-06-17,15.0
2014-06-18,16.0
2014-06-19,21.0
2014-06-20,19.0
2014-06-21,19.0
2014-06-22,16.0
2014-06-23,19.0
2014-06-24,20.0
2014-06-25,22.0
2014-06-26,13.0
2014-06-27,14.0
2014-06-28,16.0
2014-06-29,12.0
2014-06-30,13.0
2014-07-01,15.0
2014-07-02,21.0
2014-07-03,24.0
2014-07-04,16.0
2014-07-05,26.0
2014-07-06,18.0
2014-07-07,16.0
2014-07-08,11.0
2014-07-09,10.0
2014-07-10,7.0
2014-07-11,10.0
2014-07-12,14.0
2014-07-13,12.0
2014-07-14,15.0
2014-07-15,15.0
2014-07-16,17.0
2014-07-17,19.0
2014-07-18,21.0
2014-07-19,18.0
2014-07-20,15.0
2014-07-21,10.0
2014-07-22,12.0
2014-07-23,16.0
2014-07-24,13.0
2014-07-25,21.0
2014-07-26,16.0
2014-07-27,16.0
2014-07-28,10.0
2014-07-29,10.0
2014-07-30,7.0
2014-07-31,10.0
2014-08-01,11.0
2014-08-02,14.0
2014-08-03,11.0
2014-08-04,17.0
2014-08-05,15.0
2014-08-06,13.0
2014-08-07,12.0
2014-08-08,15.0
2014-08-09,15.0
2014-08-10,16.0
2014-08-11,16.0
2014-08-12,21.0
2014-08-13,22.0
2014-08-14,14.0
2014-08-15,15.0
2014-08-16,11.0
2014-08-17,6.0
2014-08-18,10.0
2014-08-19,15.0
2014-08-20,20.0
2014-08-21,19.0
2014-08-22,13.0
2014-08-23,14.0
2014-08-24,14.0
2014-08-25,14.0
2014-08-26,18.0
2014-08-27,23.0
2014-08-28,18.0
2014-08-29,15.0
2014-08-30,15.0
2014-08-31,14.0
2014-09-01,7.0
2014-09-02,12.0
2014-09-03,9.0
2014-09-04,22.0
2014-09-05,27.0
2014-09-06,24.0
2014-09-07,19.0
2014-09-08,21.0
2014-09-09,24.0
2014-09-10,15.0
2014-09-11,14.0
2014-09-12,8.0
2014-09-13,11.0
2014-09-14,9.0
2014-09-15,14.0
2014-09-16,17.0
2014-09-17,15.0
2014-09-18,23.0
2014-09-19,38.0
2014-09-20,28.0
2014-09-21,29.0
2014-09-22,20.0
2014-09-23,18.0
2014-09-24,14.0
2014-09-25,22.0
2014-09-26,19.0
2014-09-27,17.0
2014-09-28,11.0
2014-09-29,26.9
2014-09-30,20.0
2014-10-01,42.0
2014-10-02,31.0
2014-10-03,22.0
2014-10-04,17.0
2014-10-05,22.0
2014-10-06,29.0
2014-10-07,28.0
2014-10-08,28.0
2014-10-09,44.0
2014-10-10,38.0
2014-10-11,28.0
2014-10-12,19.0
2014-10-13,28.0
2014-10-14,16.0
2014-10-15,29.0
2014-10-16,20.0
2014-10-17,17.0
2014-10-18,39.0
2014-10-19,45.0
2014-10-20,27.0
2014-10-21,21.0
2014-10-22,15.0
2014-10-23,8.0
2014-10-24,14.0
2014-10-25,24.0
2014-10-26,23.0
2014-10-27,26.0
2014-10-28,32.0
2014-10-29,34.0
2014-10-30,40.0
2014-10-31,59.0
2014-11-01,38.0
2014-11-02,24.0
2014-11-03,20.0
2014-11-04,26.9
2014-11-05,26.9
2014-11-06,17.0
2014-11-07,24.0
2014-11-08,26.9
2014-11-09,33.0
2014-11-10,34.0
2014-11-11,31.0
2014-11-12,28.0
2014-11-13,18.0
2014-11-14,26.0
2014-11-15,19.0
2014-11-16,9.0
2014-11-17,12.0
2014-11-18,9.0
2014-11-19,28.0
2014-11-20,30.0
2014-11-21,41.0
2014-11-22,77.0
2014-11-23,83.0
2014-11-24,76.0
2014-11-25,67.0
2014-11-26,31.0
2014-11-27,26.9
2014-11-28,35.0
2014-11-29,36.0
2014-11-30,26.9
2014-12-01,44.0
2014-12-02,26.0
2014-12-03,13.0
2014-12-04,18.0
2014-12-05,25.0
2014-12-06,38.0
2014-12-07,14.0
2014-12-08,20.0
2014-12-09,18.0
2014-12-10,24.0
2014-12-11,27.0
2014-12-12,36.0
2014-12-13,69.0
2014-12-14,83.0
2014-12-15,77.0
2014-12-16,66.0
2014-12-17,28.0
2014-12-18,42.0
2014-12-19,44.0
2014-12-20,40.0
2014-12-21,33.0
2014-12-22,33.0
2014-12-23,21.0
2014-12-24,20.0
2014-12-25,34.0
2014-12-26,45.0
2014-12-27,6.0
2014-12-28,10.0
2014-12-29,34.0
2014-12-30,31.0
2014-12-31,27.0
2015-01-01,39.0
2015-01-02,39.0
2015-01-03,52.0
2015-01-04,67.0
2015-01-05,27.0
2015-01-06,47.0
2015-01-07,68.0
2015-01-08,73.0
2015-01-09,89.0
2015-01-10,95.0
2015-01-11,49.0
2015-01-12,30.0
2015-01-13,50.0
2015-01-14,53.0
2015-01-15,77.0
2015-01-16,31.0
2015-01-17,15.0
2015-01-18,16.0
2015-01-19,39.0
2015-01-20,54.0
2015-01-21,52.0
2015-01-22,33.0
2015-01-23,24.0
2015-01-24,30.0
2015-01-25,36.0
2015-01-26,23.0
2015-01-27,26.0
2015-01-28,27.0
2015-01-29,20.0
2015-01-30,29.0
2015-01-31,26.0
2015-02-01,28.0
2015-02-02,37.0
2015-02-03,26.0
2015-02-04,30.0
2015-02-05,13.0
2015-02-06,17.0
2015-02-07,25.0
2015-02-08,34.0
2015-02-09,27.0
2015-02-10,38.0
2015-02-11,55.0
2015-02-12,67.0
2015-02-13,70.0
2015-02-14,81.0
2015-02-15,40.0
2015-02-16,26.0
2015-02-17,55.0
2015-02-18,44.0
2015-02-19,41.0
2015-02-20,42.0
2015-02-21,22.0
2015-02-22,21.0
2015-02-23,15.0
2015-02-24,24.0
2015-02-25,14.0
2015-02-26,27.0
2015-02-27,28.0
2015-02-28,38.0
2015-03-01,16.0
2015-03-02,37.0
2015-03-03,53.0
2015-03-04,49.0
2015-03-05,14.0
2015-03-06,20.0
2015-03-07,22.0
2015-03-08,31.0
2015-03-09,28.0
2015-03-10,37.0
2015-03-11,38.0
2015-03-12,25.0
2015-03-13,22.0
2015-03-14,26.0
2015-03-15,31.0
2015-03-16,22.0
2015-03-17,50.0
2015-03-18,35.0
2015-03-19,26.9
2015-03-20,26.9
2015-03-21,56.0
2015-03-22,34.0
2015-03-23,38.0
2015-03-24,51.0
2015-03-25,20.0
2015-03-26,20.0
2015-03-27,16.0
2015-03-28,11.0
2015-03-29,13.0
2015-03-30,15.0
2015-03-31,18.0
2015-04-01,16.0
2015-04-02,13.0
2015-04-03,15.0
2015-04-04,19.0
2015-04-05,10.0
2015-04-06,13.0
2015-04-07,13.0
2015-04-08,16.0
2015-04-09,25.0
2015-04-10,22.0
2015-04-11,16.0
2015-04-12,18.0
2015-04-13,18.0
2015-04-14,33.0
2015-04-15,23.0
2015-04-16,16.0
2015-04-17,25.0
2015-04-18,24.0
2015-04-19,12.0
2015-04-20,16.0
2015-04-21,20.0
2015-04-22,13.0
2015-04-23,19.0
2015-04-24,22.0
2015-04-25,26.9
2015-04-26,22.0
2015-04-27,17.0
2015-04-28,8.0
2015-04-29,15.0
2015-04-30,16.0
2015-05-01,14.0
2015-05-02,15.0
2015-05-03,11.0
2015-05-04,21.0
2015-05-05,43.0
2015-05-06,39.0
2015-05-07,24.0
2015-05-08,20.0
2015-05-09,21.0
2015-05-10,14.0
2015-05-11,19.0
2015-05-12,17.0
2015-05-13,19.0
2015-05-14,20.0
2015-05-15,25.0
2015-05-16,20.0
2015-05-17,21.0
2015-05-18,20.0
2015-05-19,26.9
2015-05-20,16.0
2015-05-21,17.0
2015-05-22,9.0
2015-05-23,10.0
2015-05-24,12.0
2015-05-25,12.0
2015-05-26,12.0
2015-05-27,9.0
2015-05-28,15.0
2015-05-29,17.0
2015-05-30,14.0
2015-05-31,14.0
2015-06-01,20.0
2015-06-02,15.0
2015-06-03,18.0
2015-06-04,21.0
2015-06-05,20.0
2015-06-06,17.0
2015-06-07,19.0
2015-06-08,27.0
2015-06-09,28.0
2015-06-10,26.0
2015-06-11,30.0
2015-06-12,26.0
2015-06-13,21.0
2015-06-14,21.0
2015-06-15,18.0
2015-06-16,14.0
2015-06-17,16.0
2015-06-18,16.0
2015-06-19,16.0
2015-06-20,12.0
2015-06-21,6.0
2015-06-22,13.0
2015-06-23,19.0
2015-06-24,8.0
2015-06-25,11.0
2015-06-26,14.0
2015-06-27,12.0
2015-06-28,10.0
2015-06-29,11.0
2015-06-30,16.0
2015-07-01,21.0
2015-07-02,21.0
2015-07-03,25.0
2015-07-04,21.0
2015-07-05,21.0
2015-07-06,30.0
2015-07-07,28.0
2015-07-08,29.0
2015-07-09,30.0
2015-07-10,23.0
2015-07-11,14.0
2015-07-12,21.0
2015-07-13,29.0
2015-07-14,19.0
2015-07-15,24.0
2015-07-16,30.0
2015-07-17,32.0
2015-07-18,27.0
2015-07-19,21.0
2015-07-20,29.0
2015-07-21,37.0
2015-07-22,29.0
2015-07-23,23.0
2015-07-24,25.0
2015-07-25,18.0
2015-07-26,23.0
2015-07-27,22.0
2015-07-28,22.0
2015-07-29,23.0
2015-07-30,22.0
2015-07-31,17.0
2015-08-01,13.0
2015-08-02,19.0
2015-08-03,18.0
2015-08-04,24.0
2015-08-05,24.0
2015-08-06,33.0
2015-08-07,38.0
2015-08-08,38.0
2015-08-09,32.0
2015-08-10,19.0
2015-08-11,19.0
2015-08-12,31.0
2015-08-13,36.0
2015-08-14,32.0
2015-08-15,20.0
2015-08-16,7.0
2015-08-17,11.0
2015-08-18,14.0
2015-08-19,12.0
2015-08-20,12.0
2015-08-21,13.0
2015-08-22,21.0
2015-08-23,16.0
2015-08-24,13.0
2015-08-25,11.0
2015-08-26,14.0
2015-08-27,26.9
2015-08-28,21.0
2015-08-29,21.0
2015-08-30,25.0
2015-08-31,24.0
2015-09-01,25.0
2015-09-02,24.0
2015-09-03,14.0
2015-09-04,17.0
2015-09-05,15.0
2015-09-06,10.0
2015-09-07,14.0
2015-09-08,13.0
2015-09-09,12.0
2015-09-10,16.0
2015-09-11,17.0
2015-09-12,18.0
2015-09-13,17.0
2015-09-14,19.0
2015-09-15,21.0
2015-09-16,29.0
2015-09-17,38.0
2015-09-18,32.0
2015-09-19,11.0
2015-09-20,13.0
2015-09-21,12.0
2015-09-22,14.0
2015-09-23,11.0
2015-09-24,9.0
2015-09-25,23.0
2015-09-26,16.0
2015-09-27,14.0
2015-09-28,18.0
2015-09-29,16.0
2015-09-30,17.0
2015-10-01,13.0
2015-10-02,23.0
2015-10-03,14.0
2015-10-04,12.0
2015-10-05,34.0
2015-10-06,38.0
2015-10-07,35.0
2015-10-08,16.0
2015-10-09,17.0
2015-10-10,14.0
2015-10-11,10.0
2015-10-12,14.0
2015-10-13,15.0
2015-10-14,18.0
2015-10-15,16.0
2015-10-16,14.0
2015-10-17,25.0
2015-10-18,33.0
2015-10-19,25.0
2015-10-20,16.0
2015-10-21,16.0
2015-10-22,22.0
2015-10-23,26.0
2015-10-24,34.0
2015-10-25,42.0
2015-10-26,53.0
2015-10-27,76.0
2015-10-28,76.0
2015-10-29,18.0
2015-10-30,33.0
2015-10-31,37.0
2015-11-01,35.0
2015-11-02,32.0
2015-11-03,45.0
2015-11-04,47.0
2015-11-05,35.0
2015-11-06,33.0
2015-11-07,22.0
2015-11-08,23.0
2015-11-09,24.0
2015-11-10,36.0
2015-11-11,47.0
2015-11-12,40.0
2015-11-13,41.0
2015-11-14,39.0
2015-11-15,45.0
2015-11-16,38.0
2015-11-17,31.0
2015-11-18,26.9
2015-11-19,30.0
2015-11-20,35.0
2015-11-21,9.0
2015-11-22,9.0
2015-11-23,13.0
2015-11-24,30.0
2015-11-25,26.0
2015-11-26,26.0
2015-11-27,28.0
2015-11-28,29.0
2015-11-29,52.0
2015-11-30,71.0
2015-12-01,73.0
2015-12-02,79.0
2015-12-03,60.0
2015-12-04,59.0
2015-12-05,62.0
2015-12-06,27.0
2015-12-07,51.0
2015-12-08,56.0
2015-12-09,34.0
2015-12-10,26.0
2015-12-11,36.0
2015-12-12,43.0
2015-12-13,48.0
2015-12-14,64.0
2015-12-15,63.0
2015-12-16,90.0
2015-12-17,58.0
2015-12-18,51.0
2015-12-19,56.0
2015-12-20,47.0
2015-12-21,35.0
2015-12-22,45.0
2015-12-23,29.0
2015-12-24,28.0
2015-12-25,48.0
2015-12-26,21.0
2015-12-27,16.0
2015-12-28,17.0
2015-12-29,44.0
2015-12-30,41.0
2015-12-31,38.0
2016-01-01,45.0
2016-01-02,38.0
2016-01-03,16.0
2016-01-04,27.0
2016-01-05,34.0
2016-01-06,29.0
2016-01-07,29.0
2016-01-08,53.0
2016-01-09,26.9
2016-01-10,33.0
2016-01-11,17.0
2016-01-12,19.0
2016-01-13,15.0
2016-01-14,17.0
2016-01-15,25.0
2016-01-16,28.0
2016-01-17,25.0
2016-01-18,23.0
2016-01-19,32.0
2016-01-20,48.0
2016-01-21,69.0
2016-01-22,75.0
2016-01-23,70.0
2016-01-24,64.0
2016-01-25,69.0
2016-01-26,46.0
2016-01-27,73.0
2016-01-28,108.0
2016-01-29,66.0
2016-01-30,42.0
2016-01-31,11.0
2016-02-01,38.0
2016-02-02,38.0
2016-02-03,46.0
2016-02-04,16.0
2016-02-05,30.0
2016-02-06,38.0
2016-02-07,17.0
2016-02-08,20.0
2016-02-09,5.0
2016-02-10,7.0
2016-02-11,28.0
2016-02-12,19.0
2016-02-13,26.0
2016-02-14,34.0
2016-02-15,29.0
2016-02-16,21.0
2016-02-17,13.0
2016-02-18,23.0
2016-02-19,17.0
2016-02-20,16.0
2016-02-21,25.0
2016-02-22,26.9
2016-02-23,39.0
2016-02-24,34.0
2016-02-25,20.0
2016-02-26,24.0
2016-02-27,26.0
2016-02-28,37.0
2016-02-29,13.0
2016-03-01,17.0
2016-03-02,15.0
2016-03-03,5.0
2016-03-04,11.0
2016-03-05,7.0
2016-03-06,16.0
2016-03-07,27.0
2016-03-08,14.0
2016-03-09,14.0
2016-03-10,30.0
2016-03-11,28.0
2016-03-12,31.0
2016-03-13,24.0
2016-03-14,25.0
2016-03-15,22.0
2016-03-16,17.0
2016-03-17,31.0
2016-03-18,33.0
2016-03-19,26.0
2016-03-20,13.0
2016-03-21,19.0
2016-03-22,21.0
2016-03-23,16.0
2016-03-24,19.0
2016-03-25,16.0
2016-03-26,36.0
2016-03-27,27.0
2016-03-28,10.0
2016-03-29,10.0
2016-03-30,16.0
2016-03-31,26.0
2016-04-01,46.0
2016-04-02,36.0
2016-04-03,35.0
2016-04-04,40.0
2016-04-05,36.0
2016-04-06,58.0
2016-04-07,52.0
2016-04-08,34.0
2016-04-09,14.0
2016-04-10,18.0
2016-04-11,12.0
2016-04-12,20.0
2016-04-13,26.0
2016-04-14,12.0
2016-04-15,14.0
2016-04-16,14.0
2016-04-17,27.0
2016-04-18,19.0
2016-04-19,18.0
2016-04-20,15.0
2016-04-21,15.0
2016-04-22,19.0
2016-04-23,5.0
2016-04-24,5.0
2016-04-25,7.0
2016-04-26,12.0
2016-04-27,14.0
2016-04-28,20.0
2016-04-29,18.0
2016-04-30,14.0
2016-05-01,10.0
2016-05-02,11.0
2016-05-03,9.0
2016-05-04,11.0
2016-05-05,15.0
2016-05-06,16.0
2016-05-07,21.0
2016-05-08,11.0
2016-05-09,22.0
2016-05-10,26.9
2016-05-11,26.9
2016-05-12,26.9
2016-05-13,26.9
2016-05-14,26.9
2016-05-15,26.9
2016-05-16,26.9
2016-05-17,26.9
2016-05-18,16.0
2016-05-19,15.0
2016-05-20,26.9
2016-05-21,26.9
2016-05-22,14.0
2016-05-23,12.0
2016-05-24,26.9
2016-05-25,15.0
2016-05-26,17.0
2016-05-27,17.0
2016-05-28,22.0
2016-05-29,20.0
2016-05-30,10.0
2016-05-31,11.0
2016-06-01,26.9
2016-06-02,9.0
2016-06-03,9.0
2016-06-04,9.0
2016-06-05,14.0
2016-06-06,12.0
2016-06-07,15.0
2016-06-08,20.0
2016-06-09,10.0
2016-06-10,24.0
2016-06-11,15.0
2016-06-12,13.0
2016-06-13,10.0
2016-06-14,16.0
2016-06-15,11.0
2016-06-16,26.0
2016-06-17,15.0
2016-06-18,17.0
2016-06-19,10.0
2016-06-20,12.0
2016-06-21,7.0
2016-06-22,11.0
2016-06-23,27.0
2016-06-24,31.0
2016-06-25,31.0
2016-06-26,15.0
2016-06-27,19.0
2016-06-28,19.0
2016-06-29,15.0
2016-06-30,19.0
2016-07-01,24.0
2016-07-02,23.0
2016-07-03,19.0
2016-07-04,18.0
2016-07-05,15.0
2016-07-06,21.0
2016-07-07,20.0
2016-07-08,24.0
2016-07-09,21.0
2016-07-10,20.0
2016-07-11,26.0
2016-07-12,22.0
2016-07-13,23.0
2016-07-14,14.0
2016-07-15,17.0
2016-07-16,14.0
2016-07-17,10.0
2016-07-18,14.0
2016-07-19,19.0
2016-07-20,22.0
2016-07-21,13.0
2016-07-22,19.0
2016-07-23,23.0
2016-07-24,18.0
2016-07-25,22.0
2016-07-26,20.0
2016-07-27,19.0
2016-07-28,21.0
2016-07-29,18.0
2016-07-30,14.0
2016-07-31,15.0
2016-08-01,16.0
2016-08-02,12.0
2016-08-03,12.0
2016-08-04,16.0
2016-08-05,12.0
2016-08-06,10.0
2016-08-07,11.0
2016-08-08,16.0
2016-08-09,15.0
2016-08-10,13.0
2016-08-11,8.0
2016-08-12,12.0
2016-08-13,14.0
2016-08-14,7.0
2016-08-15,9.0
2016-08-16,9.0
2016-08-17,9.0
2016-08-18,16.0
2016-08-19,21.0
2016-08-20,20.0
2016-08-21,26.0
2016-08-22,11.0
2016-08-23,14.0
2016-08-24,12.0
2016-08-25,14.0
2016-08-26,15.0
2016-08-27,14.0
2016-08-28,22.0
2016-08-29,24.0
2016-08-30,28.0
2016-08-31,24.0
2016-09-01,19.0
2016-09-02,20.0
2016-09-03,20.0
2016-09-04,20.0
2016-09-05,23.0
2016-09-06,11.0
2016-09-07,23.0
2016-09-08,28.0
2016-09-09,31.0
2016-09-10,29.0
2016-09-11,30.0
2016-09-12,34.0
2016-09-13,36.0
2016-09-14,35.0
2016-09-15,24.0
2016-09-16,13.0
2016-09-17,12.0
2016-09-18,14.0
2016-09-19,12.0
2016-09-20,9.0
2016-09-21,16.0
2016-09-22,22.0
2016-09-23,14.0
2016-09-24,23.0
2016-09-25,15.0
2016-09-26,18.0
2016-09-27,16.0
2016-09-28,19.0
2016-09-29,20.0
2016-09-30,26.9
2016-10-01,21.0
2016-10-02,15.0
2016-10-03,14.0
2016-10-04,12.0
2016-10-05,18.0
2016-10-06,12.0
2016-10-07,17.0
2016-10-08,19.0
2016-10-09,11.0
2016-10-10,14.0
2016-10-11,10.0
2016-10-12,10.0
2016-10-13,24.0
2016-10-14,25.0
2016-10-15,24.0
2016-10-16,19.0
2016-10-17,37.0
2016-10-18,54.0
2016-10-19,27.0
2016-10-20,15.0
2016-10-21,18.0
2016-10-22,15.0
2016-10-23,30.0
2016-10-24,41.0
2016-10-25,36.0
2016-10-26,46.0
2016-10-27,22.0
2016-10-28,21.0
2016-10-29,29.0
2016-10-30,48.0
2016-10-31,63.0
2016-11-01,54.0
2016-11-02,63.0
2016-11-03,71.0
2016-11-04,29.0
2016-11-05,24.0
2016-11-06,5.0
2016-11-07,15.0
2016-11-08,18.0
2016-11-09,25.0
2016-11-10,43.0
2016-11-11,42.0
2016-11-12,11.0
2016-11-13,21.0
2016-11-14,26.0
2016-11-15,30.0
2016-11-16,36.0
2016-11-17,60.0
2016-11-18,90.0
2016-11-19,56.0
2016-11-20,25.0
2016-11-21,24.0
2016-11-22,38.0
2016-11-23,34.0
2016-11-24,28.0
2016-11-25,33.0
2016-11-26,17.0
2016-11-27,22.0
2016-11-28,24.0
2016-11-29,20.0
2016-11-30,29.0
2016-12-01,26.9
2016-12-02,68.0
2016-12-03,49.0
2016-12-04,46.0
2016-12-05,52.0
2016-12-06,50.0
2016-12-07,48.0
2016-12-08,46.0
2016-12-09,48.0
2016-12-10,35.0
2016-12-11,34.0
2016-12-12,47.0
2016-12-13,28.0
2016-12-14,34.0
