DATA_INIZIO,2000003_5,2000003_111
2012-07-19,22.0,11.0
2012-07-20,22.0,8.0
2012-07-21,22.0,10.0
2012-07-22,16.0,6.0
2012-07-23,20.0,7.0
2012-07-24,30.0,13.0
2012-07-25,36.0,16.0
2012-07-26,32.0,15.0
2012-07-27,34.0,17.0
2012-07-28,30.0,15.0
2012-07-29,28.0,13.0
2012-07-30,30.0,12.0
2012-07-31,30.0,11.0
2012-08-01,27.0,12.0
2012-08-02,30.0,13.0
2012-08-03,32.0,14.0
2012-08-04,29.0,14.0
2012-08-05,32.0,13.0
2012-08-06,38.0,14.0
2012-08-07,22.0,9.0
2012-08-08,29.0,14.0
2012-08-09,33.0,14.0
2012-08-10,21.0,8.0
2012-08-11,23.0,8.0
2012-08-12,22.0,8.0
2012-08-13,22.0,9.0
2012-08-14,24.0,10.0
2012-08-15,25.0,11.0
2012-08-16,34.0,15.0
2012-08-17,33.0,14.0
2012-08-18,33.0,15.0
2012-08-19,31.0,16.0
2012-08-20,32.0,14.0
2012-08-21,39.0,16.0
2012-08-22,38.0,18.0
2012-08-23,38.0,18.0
2012-08-24,32.0,12.0
2012-08-25,35.0,18.0
2012-08-26,21.0,11.0
2012-08-27,21.0,7.0
2012-08-28,25.0,10.0
2012-08-29,36.0,13.0
2012-08-30,47.0,20.0
2012-08-31,25.0,14.0
2012-09-01,12.0,4.0
2012-09-02,22.0,10.0
2012-09-03,16.0,6.0
2012-09-04,25.0,14.0
2012-09-05,33.0,17.0
2012-09-06,37.0,25.0
2012-09-07,35.0,23.0
2012-09-08,32.0,19.0
2012-09-09,30.0,17.0
2012-09-10,30.0,17.0
2012-09-11,30.0,17.0
2012-09-12,23.0,11.0
2012-09-13,7.0,3.0
2012-09-14,12.0,5.0
2012-09-15,22.0,11.0
2012-09-16,21.0,11.0
2012-09-17,24.0,11.0
2012-09-18,34.0,19.0
2012-09-19,47.0,25.0
2012-09-20,18.0,9.0
2012-09-21,24.0,11.0
2012-09-22,29.0,15.0
2012-09-23,45.0,23.0
2012-09-24,34.0,11.0
2012-09-25,38.0,15.0
2012-09-26,32.0,11.0
2012-09-27,14.0,4.0
2012-09-28,26.0,11.0
2012-09-29,32.0,15.0
2012-09-30,33.0,19.0
2012-10-01,20.0,7.0
2012-10-02,15.0,5.0
2012-10-03,18.0,7.0
2012-10-04,16.0,8.0
2012-10-05,30.0,14.0
2012-10-06,22.0,10.0
2012-10-07,19.0,9.0
2012-10-08,28.0,12.0
2012-10-09,27.0,16.0
2012-10-10,45.0,24.0
2012-10-11,41.0,23.0
2012-10-12,22.0,10.0
2012-10-13,41.0,22.0
2012-10-14,32.0,17.0
2012-10-15,18.0,11.0
2012-10-16,17.0,9.0
2012-10-17,38.0,22.0
2012-10-18,47.0,31.0
2012-10-19,55.0,35.0
2012-10-20,55.0,31.0
2012-10-21,62.0,35.0
2012-10-22,75.0,45.0
2012-10-23,62.0,31.0
2012-10-24,48.4,32.0
2012-10-25,63.0,39.0
2012-10-26,67.0,43.0
2012-10-27,20.0,12.0
2012-10-28,11.0,4.0
2012-10-29,9.0,5.0
2012-10-30,24.0,17.0
2012-10-31,35.0,26.0
2012-11-01,11.0,6.0
2012-11-02,33.0,21.0
2012-11-03,34.0,20.0
2012-11-04,33.0,19.0
2012-11-05,14.0,4.0
2012-11-06,29.0,14.0
2012-11-07,27.0,14.0
2012-11-08,33.0,23.0
2012-11-09,36.0,26.0
2012-11-10,79.0,58.0
2012-11-11,16.0,7.0
2012-11-12,29.0,16.0
2012-11-13,42.0,22.0
2012-11-14,28.0,17.0
2012-11-15,39.0,28.0
2012-11-16,43.0,31.0
2012-11-17,57.0,46.0
2012-11-18,55.0,43.0
2012-11-19,52.0,36.0
2012-11-20,46.0,28.0
2012-11-21,48.0,28.0
2012-11-22,57.0,36.0
2012-11-23,70.0,48.0
2012-11-24,79.0,56.0
2012-11-25,88.0,62.0
2012-11-26,119.0,73.0
2012-11-27,60.0,31.0
2012-11-28,4.0,0.0
2012-11-29,8.0,2.0
2012-11-30,8.0,3.0
2012-12-01,12.0,9.0
2012-12-02,27.0,19.0
2012-12-03,18.0,14.0
2012-12-04,28.0,21.0
2012-12-05,40.0,12.0
2012-12-06,27.0,18.0
2012-12-07,18.0,12.0
2012-12-08,41.0,24.4
2012-12-09,39.0,31.0
2012-12-10,72.0,51.4
2012-12-11,36.0,21.0
2012-12-12,31.0,24.0
2012-12-13,61.0,48.0
2012-12-14,56.0,52.0
2012-12-15,40.0,34.0
2012-12-16,33.0,23.0
2012-12-17,47.0,34.0
2012-12-18,24.0,15.0
2012-12-19,36.0,26.0
2012-12-20,39.0,25.0
2012-12-21,54.0,41.0
2012-12-22,36.0,23.0
2012-12-23,38.0,28.0
2012-12-24,61.0,48.0
2012-12-25,98.0,72.0
2012-12-26,52.0,39.0
2012-12-27,24.0,13.0
2012-12-28,17.0,8.0
2012-12-29,33.0,22.0
2012-12-30,40.0,32.0
2012-12-31,51.0,40.0
2013-01-01,57.0,45.0
2013-01-02,59.0,51.0
2013-01-03,38.0,27.0
2013-01-04,42.0,29.0
2013-01-05,48.0,20.0
2013-01-06,37.0,22.0
2013-01-07,65.0,47.0
2013-01-08,63.0,45.0
2013-01-09,48.0,35.0
2013-01-10,53.0,38.0
2013-01-11,35.0,21.0
2013-01-12,47.0,30.0
2013-01-13,49.0,38.0
2013-01-14,25.0,21.0
2013-01-15,20.0,15.0
2013-01-16,4.0,3.0
2013-01-17,16.0,10.0
2013-01-18,26.0,18.0
2013-01-19,39.0,31.0
2013-01-20,36.0,31.0
2013-01-21,33.0,26.0
2013-01-22,28.0,20.0
2013-01-23,48.0,36.0
2013-01-24,41.0,28.0
2013-01-25,30.0,19.0
2013-01-26,41.0,29.0
2013-01-27,50.0,40.0
2013-01-28,71.0,60.0
2013-01-29,42.0,28.0
2013-01-30,41.0,27.0
2013-01-31,33.0,19.0
2013-02-01,31.0,14.0
2013-02-02,31.0,11.0
2013-02-03,9.0,7.0
2013-02-04,21.0,12.0
2013-02-05,51.0,36.0
2013-02-06,41.0,31.0
2013-02-07,27.0,18.0
2013-02-08,21.0,13.0
2013-02-09,36.0,25.0
2013-02-10,51.0,42.0
2013-02-11,38.0,31.0
2013-02-12,41.0,30.0
2013-02-13,46.0,28.0
2013-02-14,59.0,39.0
2013-02-15,93.0,69.0
2013-02-16,82.0,62.0
2013-02-17,47.0,36.0
2013-02-18,52.0,40.0
2013-02-19,41.0,28.0
2013-02-20,55.0,43.0
2013-02-21,23.0,13.0
2013-02-22,24.0,19.0
2013-02-23,42.0,32.0
2013-02-24,51.0,38.0
2013-02-25,52.0,43.0
2013-02-26,43.0,32.0
2013-02-27,27.0,19.0
2013-02-28,38.0,28.0
2013-03-01,43.0,31.0
2013-03-02,64.0,47.0
2013-03-03,39.0,28.0
2013-03-04,50.0,34.0
2013-03-05,73.0,53.0
2013-03-06,37.0,24.0
2013-03-07,20.0,13.0
2013-03-08,24.0,14.0
2013-03-09,17.0,11.0
2013-03-10,14.0,8.0
2013-03-11,27.0,15.0
2013-03-12,23.0,15.0
2013-03-13,11.0,8.0
2013-03-14,31.8,19.1
2013-03-15,16.0,16.0
2013-03-16,31.0,30.0
2013-03-17,31.0,29.0
2013-03-18,13.0,17.0
2013-03-19,23.0,14.0
2013-03-20,33.0,23.0
2013-03-21,16.0,10.0
2013-03-22,31.0,19.0
2013-03-23,40.0,27.0
2013-03-24,23.0,17.0
2013-03-25,15.0,8.0
2013-03-26,19.0,13.0
2013-03-27,34.0,26.0
2013-03-28,41.0,32.0
2013-03-29,47.0,35.0
2013-03-30,41.0,28.0
2013-03-31,5.0,3.0
2013-04-01,12.0,8.0
2013-04-02,18.0,12.0
2013-04-03,23.0,15.0
2013-04-04,26.0,14.0
2013-04-05,12.0,5.0
2013-04-06,20.0,12.0
2013-04-07,19.0,9.0
2013-04-08,23.0,17.0
2013-04-09,36.0,29.0
2013-04-10,44.0,32.0
2013-04-11,29.0,18.2
2013-04-12,23.0,13.0
2013-04-13,24.0,10.0
2013-04-14,22.0,12.0
2013-04-15,31.0,17.0
2013-04-16,33.0,19.0
2013-04-17,30.0,15.0
2013-04-18,43.0,22.0
2013-04-19,33.0,18.0
2013-04-20,22.0,13.0
2013-04-21,19.0,13.0
2013-04-22,15.0,10.0
2013-04-23,18.0,12.0
2013-04-24,20.0,14.0
2013-04-25,25.0,18.0
2013-04-26,31.0,20.0
2013-04-27,30.0,9.0
2013-04-28,14.0,5.0
2013-04-29,36.0,15.0
2013-04-30,46.0,18.0
2013-05-01,51.0,27.0
2013-05-02,57.0,28.0
2013-05-03,39.0,12.0
2013-05-04,25.0,13.0
2013-05-05,28.0,15.0
2013-05-06,15.0,8.0
2013-05-07,16.0,9.0
2013-05-08,17.0,4.0
2013-05-09,18.0,9.0
2013-05-10,18.0,10.0
2013-05-11,9.0,1.0
2013-05-12,10.0,6.0
2013-05-13,14.0,7.0
2013-05-14,16.0,9.0
2013-05-15,19.0,12.0
2013-05-16,17.0,7.0
2013-05-17,9.0,4.0
2013-05-18,13.0,4.0
2013-05-19,10.0,1.0
2013-05-20,13.0,7.0
2013-05-21,9.0,5.0
2013-05-22,15.0,10.0
2013-05-23,8.0,5.0
2013-05-24,4.0,2.0
2013-05-25,10.0,3.0
2013-05-26,8.0,2.0
2013-05-27,19.0,7.0
2013-05-28,14.0,5.0
2013-05-29,11.0,4.0
2013-05-30,7.0,3.0
2013-05-31,10.0,3.0
2013-06-01,24.0,12.0
2013-06-02,27.0,14.0
2013-06-03,20.0,8.0
2013-06-04,19.0,7.0
2013-06-05,20.0,9.0
2013-06-06,24.0,9.0
2013-06-07,28.0,8.0
2013-06-08,24.0,8.0
2013-06-09,15.0,5.0
2013-06-10,11.0,4.0
2013-06-11,24.0,12.0
2013-06-12,41.0,18.0
2013-06-13,26.0,12.0
2013-06-14,26.0,12.0
2013-06-15,28.0,11.0
2013-06-16,24.0,12.0
2013-06-17,33.0,11.0
2013-06-18,40.0,16.0
2013-06-19,33.0,17.0
2013-06-20,32.0,13.0
2013-06-21,20.0,10.0
2013-06-22,17.0,8.0
2013-06-23,24.0,10.0
2013-06-24,11.0,6.0
2013-06-25,16.0,8.0
2013-06-26,15.0,7.0
2013-06-27,31.8,19.1
2013-06-28,11.0,7.0
2013-06-29,26.0,17.0
2013-06-30,18.0,10.0
2013-07-01,16.0,7.0
2013-07-02,18.0,7.0
2013-07-03,17.0,8.0
2013-07-04,30.0,14.0
2013-07-05,31.0,15.0
2013-07-06,22.0,12.0
2013-07-07,24.0,10.0
2013-07-08,28.0,12.0
2013-07-09,34.0,16.0
2013-07-10,36.0,21.0
2013-07-11,25.0,13.0
2013-07-12,27.0,11.0
2013-07-13,29.0,20.0
2013-07-14,20.0,11.0
2013-07-15,27.0,15.0
2013-07-16,30.0,17.0
2013-07-17,30.0,15.0
2013-07-18,27.0,11.0
2013-07-19,24.0,10.0
2013-07-20,33.0,18.0
2013-07-21,37.0,23.0
2013-07-22,35.0,16.0
2013-07-23,34.0,17.0
2013-07-24,32.0,16.0
2013-07-25,33.0,14.0
2013-07-26,37.0,19.0
2013-07-27,29.0,18.2
2013-07-28,23.0,10.0
2013-07-29,15.0,8.0
2013-07-30,11.0,4.0
2013-07-31,22.0,10.0
2013-08-01,26.0,12.0
2013-08-02,28.0,11.0
2013-08-03,24.0,9.0
2013-08-04,23.0,6.0
2013-08-05,29.0,10.0
2013-08-06,28.0,8.0
2013-08-07,40.0,12.0
2013-08-08,40.0,13.0
2013-08-09,16.0,5.0
2013-08-10,17.0,6.0
2013-08-11,20.0,9.0
2013-08-12,25.0,9.0
2013-08-13,16.0,8.0
2013-08-14,14.0,8.0
2013-08-15,13.0,8.0
2013-08-16,18.0,9.0
2013-08-17,25.0,12.0
2013-08-18,23.0,8.0
2013-08-19,25.0,10.0
2013-08-20,11.0,4.0
2013-08-21,18.0,9.0
2013-08-22,26.0,12.0
2013-08-23,31.0,14.0
2013-08-24,23.0,10.0
2013-08-25,15.0,8.0
2013-08-26,11.0,5.0
2013-08-27,13.0,7.0
2013-08-28,17.0,5.0
2013-08-29,16.0,8.0
2013-08-30,17.0,10.0
2013-08-31,22.0,10.0
2013-09-01,24.0,13.0
2013-09-02,22.0,11.0
2013-09-03,28.0,13.0
2013-09-04,34.0,16.0
2013-09-05,32.0,12.0
2013-09-06,31.0,13.0
2013-09-07,30.0,10.0
2013-09-08,26.0,13.0
2013-09-09,19.0,4.0
2013-09-10,18.0,3.0
2013-09-11,9.0,2.0
2013-09-12,20.0,8.0
2013-09-13,22.0,11.0
2013-09-14,20.0,11.0
2013-09-15,23.0,11.0
2013-09-16,10.0,4.0
2013-09-17,11.0,4.0
2013-09-18,31.8,19.1
2013-09-19,39.0,19.0
2013-09-20,36.0,19.0
2013-09-21,43.0,24.0
2013-09-22,31.0,17.0
2013-09-23,31.0,13.0
2013-09-24,22.0,12.0
2013-09-25,17.0,6.0
2013-09-26,22.0,9.0
2013-09-27,23.0,9.0
2013-09-28,29.0,10.0
2013-09-29,16.0,7.0
2013-09-30,9.0,3.0
2013-10-01,13.0,6.0
2013-10-02,24.0,11.0
2013-10-03,37.0,18.0
2013-10-04,33.0,19.0
2013-10-05,34.0,23.0
2013-10-06,20.0,15.0
2013-10-07,23.0,14.0
2013-10-08,46.0,32.8
2013-10-09,49.0,33.0
2013-10-10,13.0,5.0
2013-10-11,6.0,2.8
2013-10-12,8.0,4.2
2013-10-13,28.0,13.0
2013-10-14,36.0,19.4
2013-10-15,38.0,16.0
2013-10-16,35.0,14.0
2013-10-17,38.0,19.0
2013-10-18,68.0,24.0
2013-10-19,87.0,34.0
2013-10-20,31.8,19.1
2013-10-21,31.8,19.1
2013-10-22,74.0,25.0
2013-10-23,50.0,14.0
2013-10-24,40.0,26.8
2013-10-25,42.0,26.4
2013-10-26,49.0,35.4
2013-10-27,40.0,26.8
2013-10-28,31.8,19.1
2013-10-29,31.8,19.1
2013-10-30,41.0,7.0
2013-10-31,19.0,5.0
2013-11-01,36.0,9.0
2013-11-02,59.0,16.0
2013-11-03,63.0,12.0
2013-11-04,34.0,2.0
2013-11-05,28.0,3.0
2013-11-06,33.0,9.0
2013-11-07,64.0,10.0
2013-11-08,96.0,14.0
2013-11-09,56.0,9.0
2013-11-10,11.6,3.0
2013-11-11,11.4,4.0
2013-11-12,31.8,19.1
2013-11-13,31.8,19.1
2013-11-14,23.0,16.0
2013-11-15,11.0,10.0
2013-11-16,20.0,14.0
2013-11-17,30.0,25.0
2013-11-18,49.0,35.0
2013-11-19,28.0,17.0
2013-11-20,14.0,6.0
2013-11-21,2.0,0.0
2013-11-22,20.0,12.0
2013-11-23,18.0,13.0
2013-11-24,24.0,18.0
2013-11-25,21.0,13.0
2013-11-26,24.0,16.0
2013-11-27,25.0,17.0
2013-11-28,32.0,22.0
2013-11-29,38.0,26.0
2013-11-30,53.0,39.0
2013-12-01,48.0,36.0
2013-12-02,43.0,27.0
2013-12-03,39.0,22.0
2013-12-04,33.0,23.0
2013-12-05,40.0,25.0
2013-12-06,64.0,48.0
2013-12-07,57.0,41.0
2013-12-08,56.0,42.0
2013-12-09,69.0,50.0
2013-12-10,75.0,53.0
2013-12-11,49.0,29.0
2013-12-12,54.0,38.0
2013-12-13,63.0,46.0
2013-12-14,43.0,31.0
2013-12-15,73.4,57.0
2013-12-16,31.8,19.1
2013-12-17,40.0,26.0
2013-12-18,41.0,25.0
2013-12-19,74.0,55.0
2013-12-20,70.0,54.0
2013-12-21,52.0,38.0
2013-12-22,58.0,42.0
2013-12-23,55.0,40.0
2013-12-24,31.0,13.0
2013-12-25,17.0,6.0
2013-12-26,3.0,0.0
2013-12-27,19.0,9.0
2013-12-28,29.0,20.0
2013-12-29,37.0,30.0
2013-12-30,35.0,26.0
2013-12-31,28.0,20.0
2014-01-01,34.0,28.0
2014-01-02,53.0,48.0
2014-01-03,42.0,36.0
2014-01-04,39.0,27.0
2014-01-05,17.0,12.0
2014-01-06,33.0,24.0
2014-01-07,36.0,25.0
2014-01-08,59.0,44.0
2014-01-09,57.0,40.0
2014-01-10,42.0,30.0
2014-01-11,71.0,58.0
2014-01-12,50.0,33.0
2014-01-13,56.0,29.0
2014-01-14,30.0,16.0
2014-01-15,26.0,18.0
2014-01-16,34.0,23.0
2014-01-17,18.0,11.0
2014-01-18,18.0,14.0
2014-01-19,17.0,12.0
2014-01-20,23.0,15.0
2014-01-21,33.0,20.0
2014-01-22,26.0,14.0
2014-01-23,26.0,14.0
2014-01-24,30.0,21.0
2014-01-25,20.0,14.0
2014-01-26,21.0,15.0
2014-01-27,44.0,35.0
2014-01-28,13.0,10.0
2014-01-29,30.0,16.4
2014-01-30,22.0,11.0
2014-01-31,22.0,11.0
2014-02-01,30.0,16.4
2014-02-02,33.0,18.8
2014-02-03,17.0,7.8
2014-02-04,28.0,13.0
2014-02-05,39.0,23.8
2014-02-06,21.0,8.4
2014-02-07,30.0,21.0
2014-02-08,26.0,21.0
2014-02-09,12.0,8.0
2014-02-10,14.0,10.0
2014-02-11,20.0,14.0
2014-02-12,27.0,18.0
2014-02-13,39.0,27.0
2014-02-14,38.0,26.0
2014-02-15,57.0,42.0
2014-02-16,72.0,50.0
2014-02-17,57.0,39.0
2014-02-18,47.0,27.0
2014-02-19,35.0,22.0
2014-02-20,19.0,9.0
2014-02-21,30.0,18.0
2014-02-22,27.0,18.0
2014-02-23,17.0,10.0
2014-02-24,24.0,15.0
2014-02-25,40.0,29.0
2014-02-26,43.0,31.0
2014-02-27,33.0,24.0
2014-02-28,24.0,15.0
2014-03-01,9.0,2.0
2014-03-02,12.0,5.0
2014-03-03,18.0,11.0
2014-03-04,22.0,15.0
2014-03-05,32.0,23.0
2014-03-06,34.0,24.0
2014-03-07,43.0,28.0
2014-03-08,42.0,27.0
2014-03-09,36.0,26.0
2014-03-10,39.0,24.0
2014-03-11,43.0,26.0
2014-03-12,44.0,27.0
2014-03-13,50.0,33.0
2014-03-14,61.0,41.0
2014-03-15,50.0,34.0
2014-03-16,92.0,65.0
2014-03-17,65.0,47.0
2014-03-18,82.0,39.0
2014-03-19,55.0,34.0
2014-03-20,73.0,42.0
2014-03-21,75.0,48.0
2014-03-22,31.0,19.0
2014-03-23,5.0,2.0
2014-03-24,3.0,1.0
2014-03-25,13.0,11.0
2014-03-26,22.0,18.0
2014-03-27,35.0,26.0
2014-03-28,34.0,23.0
2014-03-29,37.0,26.0
2014-03-30,39.0,21.0
2014-03-31,31.8,19.1
2014-04-01,24.0,10.0
2014-04-02,32.0,11.0
2014-04-03,48.0,20.0
2014-04-04,30.0,12.0
2014-04-05,35.0,16.0
2014-04-06,29.0,14.0
2014-04-07,35.0,15.0
2014-04-08,29.0,14.0
2014-04-09,26.0,16.0
2014-04-10,27.0,12.0
2014-04-11,31.0,15.0
2014-04-12,26.0,12.0
2014-04-13,32.0,14.0
2014-04-14,25.0,10.0
2014-04-15,20.0,10.0
2014-04-16,17.0,9.0
2014-04-17,15.0,9.0
2014-04-18,23.0,13.0
2014-04-19,17.0,8.0
2014-04-20,14.0,6.0
2014-04-21,26.0,11.0
2014-04-22,29.0,13.0
2014-04-23,28.0,15.0
2014-04-24,27.0,14.0
2014-04-25,15.0,8.0
2014-04-26,17.0,7.0
2014-04-27,14.0,6.0
2014-04-28,8.0,3.0
2014-04-29,13.0,5.0
2014-04-30,15.0,7.0
2014-05-01,10.0,5.0
2014-05-02,12.0,5.0
2014-05-03,15.0,8.0
2014-05-04,11.0,6.0
2014-05-05,17.0,10.0
2014-05-06,17.0,11.0
2014-05-07,13.0,9.0
2014-05-08,23.0,13.0
2014-05-09,24.0,10.0
2014-05-10,18.0,8.0
2014-05-11,20.0,7.0
2014-05-12,15.0,3.0
2014-05-13,12.0,5.0
2014-05-14,13.0,6.0
2014-05-15,14.0,7.0
2014-05-16,16.0,7.0
2014-05-17,18.0,6.0
2014-05-18,17.0,6.0
2014-05-19,26.0,8.0
2014-05-20,31.0,10.0
2014-05-21,32.0,8.0
2014-05-22,39.0,10.0
2014-05-23,28.0,7.0
2014-05-24,18.0,4.0
2014-05-25,25.0,8.0
2014-05-26,25.0,9.0
2014-05-27,11.0,3.0
2014-05-28,15.0,4.0
2014-05-29,16.0,6.0
2014-05-30,18.0,7.0
2014-05-31,13.0,6.0
2014-06-01,17.0,9.0
2014-06-02,17.0,9.0
2014-06-03,19.0,10.0
2014-06-04,20.0,9.0
2014-06-05,21.0,6.0
2014-06-06,36.0,12.0
2014-06-07,45.0,17.0
2014-06-08,44.0,20.0
2014-06-09,36.0,16.0
2014-06-10,39.0,18.0
2014-06-11,41.0,20.0
2014-06-12,42.0,18.0
2014-06-13,28.0,10.0
2014-06-14,16.0,7.0
2014-06-15,16.0,8.0
2014-06-16,13.0,6.0
2014-06-17,17.0,11.0
2014-06-18,22.0,13.0
2014-06-19,23.0,11.0
2014-06-20,23.0,10.0
2014-06-21,31.0,14.0
2014-06-22,31.0,15.0
2014-06-23,26.0,12.0
2014-06-24,27.0,10.0
2014-06-25,18.0,7.0
2014-06-26,15.0,7.0
2014-06-27,17.0,9.0
2014-06-28,20.0,10.0
2014-06-29,21.0,9.0
2014-06-30,13.0,5.0
2014-07-01,16.0,6.0
2014-07-02,23.0,12.0
2014-07-03,27.0,13.0
2014-07-04,26.0,14.0
2014-07-05,27.0,12.0
2014-07-06,29.0,11.0
2014-07-07,21.0,8.0
2014-07-08,7.0,2.0
2014-07-09,4.0,2.0
2014-07-10,6.0,3.0
2014-07-11,19.0,9.0
2014-07-12,25.0,13.0
2014-07-13,18.0,6.0
2014-07-14,17.0,6.0
2014-07-15,17.0,9.0
2014-07-16,21.0,8.0
2014-07-17,26.0,13.0
2014-07-18,28.0,14.0
2014-07-19,23.0,12.0
2014-07-20,21.0,8.0
2014-07-21,12.0,6.0
2014-07-22,15.0,8.0
2014-07-23,15.0,7.0
2014-07-24,13.0,9.0
2014-07-25,20.0,12.0
2014-07-26,13.0,8.0
2014-07-27,9.0,5.0
2014-07-28,17.0,7.0
2014-07-29,20.0,9.0
2014-07-30,9.0,2.0
2014-07-31,15.0,5.0
2014-08-01,16.0,9.0
2014-08-02,23.0,13.0
2014-08-03,20.0,10.0
2014-08-04,21.0,11.0
2014-08-05,17.0,9.0
2014-08-06,15.0,9.0
2014-08-07,17.0,8.0
2014-08-08,20.0,9.0
2014-08-09,22.0,11.0
2014-08-10,20.0,12.0
2014-08-11,22.0,11.0
2014-08-12,19.0,9.0
2014-08-13,15.0,5.0
2014-08-14,12.0,2.0
2014-08-15,12.0,6.0
2014-08-16,10.0,6.0
2014-08-17,8.0,6.0
2014-08-18,13.0,6.0
2014-08-19,18.0,8.0
2014-08-20,25.0,11.8
2014-08-21,18.0,9.0
2014-08-22,21.2,8.0
2014-08-23,16.0,10.0
2014-08-24,19.0,12.0
2014-08-25,14.0,6.0
2014-08-26,27.0,13.0
2014-08-27,38.0,21.0
2014-08-28,25.0,8.0
2014-08-29,29.0,12.0
2014-08-30,27.0,12.0
2014-08-31,22.0,11.0
2014-09-01,5.0,2.0
2014-09-02,7.0,5.0
2014-09-03,7.0,5.0
2014-09-04,22.0,12.0
2014-09-05,36.0,21.0
2014-09-06,29.0,17.0
2014-09-07,29.0,16.0
2014-09-08,34.0,18.0
2014-09-09,34.0,20.0
2014-09-10,15.0,10.0
2014-09-11,9.0,4.0
2014-09-12,8.0,4.0
2014-09-13,20.0,13.0
2014-09-14,23.0,13.0
2014-09-15,28.0,17.0
2014-09-16,34.0,20.0
2014-09-17,31.8,19.1
2014-09-18,38.0,23.0
2014-09-19,61.0,37.0
2014-09-20,64.0,38.0
2014-09-21,37.0,15.0
2014-09-22,16.0,8.0
2014-09-23,23.0,12.0
2014-09-24,23.0,15.0
2014-09-25,38.0,25.0
2014-09-26,48.0,29.0
2014-09-27,68.0,43.0
2014-09-28,64.0,35.0
2014-09-29,52.0,27.0
2014-09-30,46.0,23.0
2014-10-01,41.0,25.0
2014-10-02,29.0,12.0
2014-10-03,25.0,12.0
2014-10-04,30.0,16.0
2014-10-05,25.0,14.0
2014-10-06,35.0,21.0
2014-10-07,60.0,40.0
2014-10-08,63.0,41.0
2014-10-09,58.0,33.0
2014-10-10,63.0,32.0
2014-10-11,53.0,23.0
2014-10-12,36.0,17.0
2014-10-13,26.0,9.0
2014-10-14,22.0,10.0
2014-10-15,44.0,19.0
2014-10-16,48.0,19.0
2014-10-17,61.0,31.0
2014-10-18,83.0,43.0
2014-10-19,78.0,40.0
2014-10-20,46.0,22.0
2014-10-21,45.0,14.0
2014-10-22,14.0,4.0
2014-10-23,9.0,4.0
2014-10-24,29.0,11.0
2014-10-25,32.0,21.0
2014-10-26,34.0,24.0
2014-10-27,31.8,19.1
2014-10-28,33.0,25.0
2014-10-29,44.0,32.0
2014-10-30,67.0,49.0
2014-10-31,96.0,68.0
2014-11-01,98.0,66.0
2014-11-02,48.0,27.0
2014-11-03,60.0,35.0
2014-11-04,58.0,32.0
2014-11-05,21.0,3.0
2014-11-06,12.0,2.0
2014-11-07,35.0,17.0
2014-11-08,41.0,24.0
2014-11-09,45.0,25.0
2014-11-10,25.0,12.0
2014-11-11,29.0,14.0
2014-11-12,30.0,12.0
2014-11-13,13.0,4.0
2014-11-14,30.0,14.0
2014-11-15,24.0,13.0
2014-11-16,13.0,7.0
2014-11-17,20.0,10.0
2014-11-18,22.0,12.0
2014-11-19,40.0,25.0
2014-11-20,35.0,21.0
2014-11-21,51.0,34.0
2014-11-22,64.0,46.0
2014-11-23,86.0,66.0
2014-11-24,99.0,70.0
2014-11-25,91.0,65.0
2014-11-26,44.0,30.0
2014-11-27,53.0,30.0
2014-11-28,32.8,23.0
2014-11-29,33.0,19.0
2014-11-30,21.0,14.0
2014-12-01,14.0,8.0
2014-12-02,29.0,10.0
2014-12-03,16.0,6.0
2014-12-04,19.0,13.0
2014-12-05,27.0,18.0
2014-12-06,36.0,23.0
2014-12-07,17.0,10.0
2014-12-08,22.0,12.0
2014-12-09,26.0,17.0
2014-12-10,32.0,20.0
2014-12-11,45.0,28.0
2014-12-12,47.0,31.0
2014-12-13,79.0,58.0
2014-12-14,79.0,61.0
2014-12-15,74.0,56.0
2014-12-16,37.0,24.0
2014-12-17,28.0,15.0
2014-12-18,36.0,19.0
2014-12-19,43.0,26.0
2014-12-20,39.0,24.0
2014-12-21,29.0,19.0
2014-12-22,25.0,16.0
2014-12-23,24.0,13.0
2014-12-24,26.0,16.0
2014-12-25,54.0,37.0
2014-12-26,38.0,25.0
2014-12-27,19.0,16.0
2014-12-28,25.0,20.0
2014-12-29,31.0,23.0
2014-12-30,34.0,23.0
2014-12-31,51.0,39.0
2015-01-01,48.0,37.0
2015-01-02,45.0,32.0
2015-01-03,54.0,40.0
2015-01-04,45.0,32.0
2015-01-05,21.0,11.0
2015-01-06,58.0,40.0
2015-01-07,80.0,57.0
2015-01-08,92.0,68.0
2015-01-09,78.0,57.0
2015-01-10,76.0,54.0
2015-01-11,44.0,19.0
2015-01-12,19.0,9.0
2015-01-13,45.0,27.0
2015-01-14,66.0,44.0
2015-01-15,76.0,53.0
2015-01-16,88.0,60.0
2015-01-17,30.0,14.0
2015-01-18,32.0,21.0
2015-01-19,39.0,22.0
2015-01-20,59.0,43.0
2015-01-21,55.0,39.0
2015-01-22,29.0,19.0
2015-01-23,39.0,23.0
2015-01-24,35.0,21.0
2015-01-25,32.0,23.0
2015-01-26,31.0,19.0
2015-01-27,36.0,24.0
2015-01-28,24.0,16.0
2015-01-29,28.0,20.0
2015-01-30,17.0,12.0
2015-01-31,25.0,18.0
2015-02-01,45.0,32.0
2015-02-02,28.0,19.0
2015-02-03,63.0,47.0
2015-02-04,41.8,30.0
