DATA_INIZIO,9000014_5
2013-06-23,12.0
2013-06-24,22.0
2013-06-25,8.0
2013-06-26,12.0
2013-06-27,14.0
2013-06-28,17.0
2013-06-29,15.0
2013-06-30,12.0
2013-07-01,15.0
2013-07-02,17.0
2013-07-03,16.0
2013-07-04,20.0
2013-07-05,21.0
2013-07-06,21.0
2013-07-07,21.0
2013-07-08,23.0
2013-07-09,25.0
2013-07-10,23.0
2013-07-11,30.0
2013-07-12,21.0
2013-07-13,29.0
2013-07-14,18.0
2013-07-15,20.0
2013-07-16,22.0
2013-07-17,16.0
2013-07-18,20.0
2013-07-19,22.0
2013-07-20,26.0
2013-07-21,24.0
2013-07-22,22.0
2013-07-23,21.0
2013-07-24,27.0
2013-07-25,30.0
2013-07-26,29.0
2013-07-27,29.0
2013-07-28,19.0
2013-07-29,21.0
2013-07-30,9.0
2013-07-31,11.0
2013-08-01,14.0
2013-08-02,20.0
2013-08-03,22.0
2013-08-04,21.0
2013-08-05,25.0
2013-08-06,29.0
2013-08-07,28.6
2013-08-08,28.6
2013-08-09,28.6
2013-08-10,28.6
2013-08-11,28.6
2013-08-12,28.6
2013-08-13,28.6
2013-08-14,17.0
2013-08-15,13.0
2013-08-16,17.0
2013-08-17,19.0
2013-08-18,18.0
2013-08-19,21.0
2013-08-20,12.0
2013-08-21,16.0
2013-08-22,26.0
2013-08-23,28.0
2013-08-24,22.0
2013-08-25,12.0
2013-08-26,15.0
2013-08-27,14.0
2013-08-28,14.0
2013-08-29,13.0
2013-08-30,28.6
2013-08-31,28.6
2013-09-01,28.6
2013-09-02,28.6
2013-09-03,15.0
2013-09-04,20.0
2013-09-05,17.0
2013-09-06,18.0
2013-09-07,18.0
2013-09-08,22.0
2013-09-09,17.0
2013-09-10,17.0
2013-09-11,16.0
2013-09-12,13.0
2013-09-13,16.0
2013-09-14,17.0
2013-09-15,14.0
2013-09-16,9.0
2013-09-17,9.0
2013-09-18,16.0
2013-09-19,25.0
2013-09-20,22.0
2013-09-21,21.0
2013-09-22,17.0
2013-09-23,16.0
2013-09-24,25.0
2013-09-25,27.0
2013-09-26,15.0
2013-09-27,26.0
2013-09-28,26.0
2013-09-29,13.0
2013-09-30,11.0
2013-10-01,12.0
2013-10-02,25.0
2013-10-03,29.0
2013-10-04,28.0
2013-10-05,23.0
2013-10-06,18.0
2013-10-07,26.0
2013-10-08,37.0
2013-10-09,55.0
2013-10-10,19.0
2013-10-11,9.0
2013-10-12,12.0
2013-10-13,21.0
2013-10-14,43.0
2013-10-15,47.0
2013-10-16,45.0
2013-10-17,32.0
2013-10-18,40.0
2013-10-19,53.0
2013-10-20,54.0
2013-10-21,33.0
2013-10-22,45.0
2013-10-23,40.0
2013-10-24,24.0
2013-10-25,22.0
2013-10-26,37.0
2013-10-27,20.0
2013-10-28,21.0
2013-10-29,29.0
2013-10-30,39.0
2013-10-31,26.0
2013-11-01,33.0
2013-11-02,43.0
2013-11-03,20.0
2013-11-04,15.0
2013-11-05,21.0
2013-11-06,39.0
2013-11-07,52.0
2013-11-08,60.0
2013-11-09,13.0
2013-11-10,13.0
2013-11-11,11.0
2013-11-12,23.0
2013-11-13,37.0
2013-11-14,33.0
2013-11-15,19.0
2013-11-16,22.0
2013-11-17,29.0
2013-11-18,28.6
2013-11-19,43.0
2013-11-20,19.0
2013-11-21,7.0
2013-11-22,12.0
2013-11-23,11.0
2013-11-24,18.0
2013-11-25,16.0
2013-11-26,17.0
2013-11-27,23.0
2013-11-28,38.0
2013-11-29,56.0
2013-11-30,55.0
2013-12-01,28.0
2013-12-02,33.0
2013-12-03,33.0
2013-12-04,47.0
2013-12-05,63.0
2013-12-06,58.0
2013-12-07,73.0
2013-12-08,67.0
2013-12-09,68.0
2013-12-10,63.0
2013-12-11,28.6
2013-12-12,28.6
2013-12-13,28.6
2013-12-14,55.0
2013-12-15,45.0
2013-12-16,28.6
2013-12-17,54.0
2013-12-18,61.0
2013-12-19,74.0
2013-12-20,77.0
2013-12-21,53.0
2013-12-22,50.0
2013-12-23,52.0
2013-12-24,17.0
2013-12-25,10.0
2013-12-26,8.0
2013-12-27,19.0
2013-12-28,30.0
2013-12-29,31.0
2013-12-30,31.0
2013-12-31,33.0
2014-01-01,50.0
2014-01-02,57.0
2014-01-03,52.0
2014-01-04,34.0
2014-01-05,19.0
2014-01-06,31.0
2014-01-07,46.0
2014-01-08,57.0
2014-01-09,34.0
2014-01-10,35.0
2014-01-11,67.0
2014-01-12,46.0
2014-01-13,55.0
2014-01-14,22.0
2014-01-15,25.0
2014-01-16,38.0
2014-01-17,21.0
2014-01-18,26.0
2014-01-19,22.0
2014-01-20,28.0
2014-01-21,37.0
2014-01-22,41.0
2014-01-23,26.0
2014-01-24,15.0
2014-01-25,27.0
2014-01-26,34.0
2014-01-27,29.0
2014-01-28,12.0
2014-01-29,21.0
2014-01-30,24.0
2014-01-31,25.0
2014-02-01,25.0
2014-02-02,16.0
2014-02-03,21.0
2014-02-04,25.0
2014-02-05,21.0
2014-02-06,21.0
2014-02-07,25.0
2014-02-08,21.0
2014-02-09,18.0
2014-02-10,14.0
2014-02-11,26.0
2014-02-12,34.0
2014-02-13,22.0
2014-02-14,36.0
2014-02-15,47.0
2014-02-16,54.0
2014-02-17,56.0
2014-02-18,44.0
2014-02-19,63.0
2014-02-20,19.0
2014-02-21,25.0
2014-02-22,15.0
2014-02-23,21.0
2014-02-24,37.0
2014-02-25,30.0
2014-02-26,20.0
2014-02-27,21.0
2014-02-28,11.0
2014-03-01,10.0
2014-03-02,13.0
2014-03-03,22.0
2014-03-04,16.0
2014-03-05,33.0
2014-03-06,38.0
2014-03-07,42.0
2014-03-08,43.0
2014-03-09,40.0
2014-03-10,37.0
2014-03-11,44.0
2014-03-12,50.0
2014-03-13,61.0
2014-03-14,60.0
2014-03-15,54.0
2014-03-16,58.0
2014-03-17,48.0
2014-03-18,55.0
2014-03-19,28.6
2014-03-20,28.6
2014-03-21,28.6
2014-03-22,28.6
2014-03-23,28.6
2014-03-24,28.6
2014-03-25,15.0
2014-03-26,12.0
2014-03-27,23.0
2014-03-28,33.0
2014-03-29,28.6
2014-03-30,28.6
2014-03-31,28.6
2014-04-01,28.6
2014-04-02,28.6
2014-04-03,28.6
2014-04-04,28.6
2014-04-05,28.6
2014-04-06,28.6
2014-04-07,28.6
2014-04-08,23.0
2014-04-09,16.0
2014-04-10,14.0
2014-04-11,18.0
2014-04-12,23.0
2014-04-13,13.0
2014-04-14,17.0
2014-04-15,14.0
2014-04-16,12.0
2014-04-17,13.0
2014-04-18,15.0
2014-04-19,15.0
2014-04-20,20.0
2014-04-21,26.0
2014-04-22,21.0
2014-04-23,33.0
2014-04-24,33.0
2014-04-25,11.0
2014-04-26,15.0
2014-04-27,13.0
2014-04-28,14.0
2014-04-29,15.0
2014-04-30,15.0
2014-05-01,17.0
2014-05-02,16.0
2014-05-03,14.0
2014-05-04,10.0
2014-05-05,15.0
2014-05-06,19.0
2014-05-07,15.0
2014-05-08,10.0
2014-05-09,11.0
2014-05-10,14.0
2014-05-11,17.0
2014-05-12,15.0
2014-05-13,13.0
2014-05-14,14.0
2014-05-15,13.0
2014-05-16,13.0
2014-05-17,8.0
2014-05-18,12.0
2014-05-19,20.0
2014-05-20,22.0
2014-05-21,16.0
2014-05-22,17.0
2014-05-23,24.0
2014-05-24,12.0
2014-05-25,12.0
2014-05-26,18.0
2014-05-27,11.0
2014-05-28,11.0
2014-05-29,13.0
2014-05-30,17.0
2014-05-31,13.0
2014-06-01,11.0
2014-06-02,12.0
2014-06-03,15.0
2014-06-04,11.0
2014-06-05,17.0
2014-06-06,17.0
2014-06-07,22.0
2014-06-08,23.0
2014-06-09,22.0
2014-06-10,24.0
2014-06-11,27.0
2014-06-12,25.0
2014-06-13,17.0
2014-06-14,11.0
2014-06-15,12.0
2014-06-16,13.0
2014-06-17,15.0
2014-06-18,17.0
2014-06-19,19.0
2014-06-20,17.0
2014-06-21,15.0
2014-06-22,18.0
2014-06-23,18.0
2014-06-24,19.0
2014-06-25,18.0
2014-06-26,17.0
2014-06-27,15.0
2014-06-28,17.0
2014-06-29,16.0
2014-06-30,9.0
2014-07-01,10.0
2014-07-02,19.0
2014-07-03,16.0
2014-07-04,12.0
2014-07-05,22.0
2014-07-06,20.0
2014-07-07,14.0
2014-07-08,12.0
2014-07-09,12.0
2014-07-10,9.0
2014-07-11,11.0
2014-07-12,14.0
2014-07-13,9.0
2014-07-14,13.0
2014-07-15,16.0
2014-07-16,23.0
2014-07-17,24.0
2014-07-18,19.0
2014-07-19,18.0
2014-07-20,18.0
2014-07-21,15.0
2014-07-22,10.0
2014-07-23,15.0
2014-07-24,14.0
2014-07-25,14.0
2014-07-26,18.0
2014-07-27,13.0
2014-07-28,11.0
2014-07-29,12.0
2014-07-30,6.0
2014-07-31,10.0
2014-08-01,12.0
2014-08-02,14.0
2014-08-03,16.0
2014-08-04,18.0
2014-08-05,16.0
2014-08-06,14.0
2014-08-07,14.0
2014-08-08,15.0
2014-08-09,13.0
2014-08-10,16.0
2014-08-11,17.0
2014-08-12,19.0
2014-08-13,28.6
2014-08-14,15.0
2014-08-15,28.6
2014-08-16,28.6
2014-08-17,28.6
2014-08-18,28.6
2014-08-19,16.0
2014-08-20,17.0
2014-08-21,16.0
2014-08-22,15.0
2014-08-23,15.0
2014-08-24,14.0
2014-08-25,11.0
2014-08-26,15.0
2014-08-27,16.0
2014-08-28,20.0
2014-08-29,18.0
2014-08-30,17.0
2014-08-31,18.0
2014-09-01,9.0
2014-09-02,11.0
2014-09-03,10.0
2014-09-04,24.0
2014-09-05,25.0
2014-09-06,20.0
2014-09-07,19.0
2014-09-08,25.0
2014-09-09,25.0
2014-09-10,10.0
2014-09-11,12.0
2014-09-12,28.6
2014-09-13,9.0
2014-09-14,11.0
2014-09-15,15.0
2014-09-16,17.0
2014-09-17,19.0
2014-09-18,24.0
2014-09-19,42.0
2014-09-20,27.0
2014-09-21,32.0
2014-09-22,20.0
2014-09-23,19.0
2014-09-24,28.6
2014-09-25,22.0
2014-09-26,16.0
2014-09-27,22.0
2014-09-28,28.6
2014-09-29,28.6
2014-09-30,28.6
2014-10-01,28.6
2014-10-02,39.0
2014-10-03,21.0
2014-10-04,24.0
2014-10-05,23.0
2014-10-06,32.0
2014-10-07,28.0
2014-10-08,29.0
2014-10-09,52.0
2014-10-10,26.0
2014-10-11,24.0
2014-10-12,24.0
2014-10-13,23.0
2014-10-14,17.0
2014-10-15,34.0
2014-10-16,15.0
2014-10-17,17.0
2014-10-18,42.0
2014-10-19,39.0
2014-10-20,46.0
2014-10-21,22.0
2014-10-22,15.0
2014-10-23,9.0
2014-10-24,13.0
2014-10-25,24.0
2014-10-26,27.0
2014-10-27,29.0
2014-10-28,35.0
2014-10-29,46.0
2014-10-30,55.0
2014-10-31,73.0
2014-11-01,71.0
2014-11-02,40.0
2014-11-03,26.0
2014-11-04,12.0
2014-11-05,14.0
2014-11-06,15.0
2014-11-07,29.0
2014-11-08,37.0
2014-11-09,36.0
2014-11-10,17.0
2014-11-11,26.0
2014-11-12,33.0
2014-11-13,18.0
2014-11-14,31.0
2014-11-15,21.0
2014-11-16,8.0
2014-11-17,9.0
2014-11-18,10.0
2014-11-19,39.0
2014-11-20,48.0
2014-11-21,53.0
2014-11-22,71.0
2014-11-23,77.0
2014-11-24,76.0
2014-11-25,72.0
2014-11-26,26.0
2014-11-27,28.0
2014-11-28,29.0
2014-11-29,35.0
2014-11-30,22.0
2014-12-01,35.0
2014-12-02,18.0
2014-12-03,13.0
2014-12-04,16.0
2014-12-05,20.0
2014-12-06,33.0
2014-12-07,12.0
2014-12-08,31.0
2014-12-09,15.0
2014-12-10,33.0
2014-12-11,45.0
2014-12-12,42.0
2014-12-13,63.0
2014-12-14,65.0
2014-12-15,77.0
2014-12-16,58.0
2014-12-17,32.0
2014-12-18,34.0
2014-12-19,35.0
2014-12-20,39.0
2014-12-21,34.0
2014-12-22,36.0
2014-12-23,29.0
2014-12-24,17.0
2014-12-25,32.0
2014-12-26,43.0
2014-12-27,11.0
2014-12-28,16.0
2014-12-29,34.0
2014-12-30,33.0
2014-12-31,30.0
2015-01-01,40.0
2015-01-02,51.0
2015-01-03,68.0
2015-01-04,68.0
2015-01-05,31.0
2015-01-06,97.0
2015-01-07,83.0
2015-01-08,85.0
2015-01-09,87.0
2015-01-10,76.0
2015-01-11,45.0
2015-01-12,24.0
2015-01-13,60.0
2015-01-14,74.0
2015-01-15,85.0
2015-01-16,24.0
2015-01-17,11.0
2015-01-18,20.0
2015-01-19,49.0
2015-01-20,52.0
2015-01-21,51.0
2015-01-22,28.6
2015-01-23,24.0
2015-01-24,37.0
2015-01-25,35.0
2015-01-26,30.0
2015-01-27,28.6
2015-01-28,43.0
2015-01-29,19.0
2015-01-30,25.0
2015-01-31,25.0
2015-02-01,35.0
2015-02-02,50.0
2015-02-03,25.0
2015-02-04,20.0
2015-02-05,20.0
2015-02-06,17.0
2015-02-07,28.0
2015-02-08,32.0
2015-02-09,26.0
2015-02-10,49.0
2015-02-11,72.0
2015-02-12,84.0
2015-02-13,79.0
2015-02-14,75.0
2015-02-15,29.0
2015-02-16,23.0
2015-02-17,47.0
2015-02-18,41.0
2015-02-19,47.0
2015-02-20,56.0
2015-02-21,26.0
2015-02-22,14.0
2015-02-23,20.0
2015-02-24,26.0
2015-02-25,13.0
2015-02-26,29.0
2015-02-27,37.0
2015-02-28,43.0
2015-03-01,35.0
2015-03-02,33.0
2015-03-03,62.0
2015-03-04,32.0
2015-03-05,16.0
2015-03-06,17.0
2015-03-07,18.0
2015-03-08,24.0
2015-03-09,39.0
2015-03-10,48.0
2015-03-11,46.0
2015-03-12,22.0
2015-03-13,19.0
2015-03-14,26.0
2015-03-15,22.0
2015-03-16,22.0
2015-03-17,42.0
2015-03-18,52.0
2015-03-19,38.0
2015-03-20,35.0
2015-03-21,44.0
2015-03-22,28.0
2015-03-23,42.0
2015-03-24,41.0
2015-03-25,20.0
2015-03-26,16.0
2015-03-27,13.0
2015-03-28,16.0
2015-03-29,15.0
2015-03-30,17.0
2015-03-31,16.0
2015-04-01,18.0
2015-04-02,15.0
2015-04-03,12.0
2015-04-04,15.0
2015-04-05,10.0
2015-04-06,13.0
2015-04-07,14.0
2015-04-08,15.0
2015-04-09,20.0
2015-04-10,28.0
2015-04-11,19.0
2015-04-12,27.0
2015-04-13,28.6
2015-04-14,24.0
2015-04-15,29.0
2015-04-16,21.0
2015-04-17,20.0
2015-04-18,28.0
2015-04-19,13.0
2015-04-20,19.0
2015-04-21,23.0
2015-04-22,15.0
2015-04-23,13.0
2015-04-24,22.0
2015-04-25,23.0
2015-04-26,28.0
2015-04-27,19.0
2015-04-28,11.0
2015-04-29,10.0
2015-04-30,15.0
2015-05-01,12.0
2015-05-02,11.0
2015-05-03,16.0
2015-05-04,30.0
2015-05-05,36.0
2015-05-06,42.0
2015-05-07,18.0
2015-05-08,18.0
2015-05-09,20.0
2015-05-10,14.0
2015-05-11,15.0
2015-05-12,16.0
2015-05-13,19.0
2015-05-14,20.0
2015-05-15,28.0
2015-05-16,27.0
2015-05-17,21.0
2015-05-18,24.0
2015-05-19,20.0
2015-05-20,15.0
2015-05-21,14.0
2015-05-22,7.0
2015-05-23,11.0
2015-05-24,9.0
2015-05-25,11.0
2015-05-26,12.0
2015-05-27,13.0
2015-05-28,12.0
2015-05-29,13.0
2015-05-30,16.0
2015-05-31,15.0
2015-06-01,18.0
2015-06-02,20.0
2015-06-03,19.0
2015-06-04,29.0
2015-06-05,22.0
2015-06-06,20.0
2015-06-07,23.0
2015-06-08,27.0
2015-06-09,26.0
2015-06-10,28.0
2015-06-11,27.0
2015-06-12,28.0
2015-06-13,22.0
2015-06-14,20.0
2015-06-15,17.0
2015-06-16,16.0
2015-06-17,18.0
2015-06-18,16.0
2015-06-19,16.0
2015-06-20,14.0
2015-06-21,7.0
2015-06-22,10.0
2015-06-23,16.0
2015-06-24,9.0
2015-06-25,9.0
2015-06-26,14.0
2015-06-27,12.0
2015-06-28,10.0
2015-06-29,11.0
2015-06-30,14.0
2015-07-01,13.0
2015-07-02,17.0
2015-07-03,19.0
2015-07-04,20.0
2015-07-05,21.0
2015-07-06,29.0
2015-07-07,24.0
2015-07-08,27.0
2015-07-09,24.0
2015-07-10,18.0
2015-07-11,15.0
2015-07-12,16.0
2015-07-13,21.0
2015-07-14,15.0
2015-07-15,18.0
2015-07-16,24.0
2015-07-17,25.0
2015-07-18,27.0
2015-07-19,23.0
2015-07-20,23.0
2015-07-21,27.0
2015-07-22,29.0
2015-07-23,25.0
2015-07-24,24.0
2015-07-25,15.0
2015-07-26,15.0
2015-07-27,16.0
2015-07-28,17.0
2015-07-29,15.0
2015-07-30,18.0
2015-07-31,15.0
2015-08-01,15.0
2015-08-02,20.0
2015-08-03,18.0
2015-08-04,20.0
2015-08-05,28.0
2015-08-06,33.0
2015-08-07,35.0
2015-08-08,39.0
2015-08-09,30.0
2015-08-10,21.0
2015-08-11,24.0
2015-08-12,32.0
2015-08-13,30.0
2015-08-14,33.0
2015-08-15,22.0
2015-08-16,7.0
2015-08-17,10.0
2015-08-18,13.0
2015-08-19,7.0
2015-08-20,12.0
2015-08-21,14.0
2015-08-22,18.0
2015-08-23,17.0
2015-08-24,12.0
2015-08-25,12.0
2015-08-26,14.0
2015-08-27,17.0
2015-08-28,22.0
2015-08-29,18.0
2015-08-30,22.0
2015-08-31,25.0
2015-09-01,24.0
2015-09-02,19.0
2015-09-03,28.6
2015-09-04,18.0
2015-09-05,17.0
2015-09-06,12.0
2015-09-07,17.0
2015-09-08,16.0
2015-09-09,15.0
2015-09-10,20.0
2015-09-11,19.0
2015-09-12,20.0
2015-09-13,19.0
2015-09-14,19.0
2015-09-15,20.0
2015-09-16,30.0
2015-09-17,37.0
2015-09-18,30.0
2015-09-19,15.0
2015-09-20,15.0
2015-09-21,17.0
2015-09-22,13.0
2015-09-23,11.0
2015-09-24,9.0
2015-09-25,26.0
2015-09-26,19.0
2015-09-27,17.0
2015-09-28,18.0
2015-09-29,19.0
2015-09-30,17.0
2015-10-01,15.0
2015-10-02,25.0
2015-10-03,16.0
2015-10-04,12.0
2015-10-05,32.0
2015-10-06,26.0
2015-10-07,37.0
2015-10-08,15.0
2015-10-09,15.0
2015-10-10,11.0
2015-10-11,11.0
2015-10-12,12.0
2015-10-13,17.0
2015-10-14,16.0
2015-10-15,13.0
2015-10-16,17.0
2015-10-17,26.0
2015-10-18,33.0
2015-10-19,26.0
2015-10-20,18.0
2015-10-21,26.0
2015-10-22,17.0
2015-10-23,31.0
2015-10-24,37.0
2015-10-25,47.0
2015-10-26,70.0
2015-10-27,74.0
2015-10-28,83.0
2015-10-29,22.0
2015-10-30,33.0
2015-10-31,34.0
2015-11-01,33.0
2015-11-02,45.0
2015-11-03,50.0
2015-11-04,53.0
2015-11-05,52.0
2015-11-06,42.0
2015-11-07,46.0
2015-11-08,39.0
2015-11-09,34.0
2015-11-10,45.0
2015-11-11,49.0
2015-11-12,39.0
2015-11-13,43.0
2015-11-14,46.0
2015-11-15,42.0
2015-11-16,52.0
2015-11-17,52.0
2015-11-18,47.0
2015-11-19,31.0
2015-11-20,37.0
2015-11-21,12.0
2015-11-22,11.0
2015-11-23,15.0
2015-11-24,24.0
2015-11-25,36.0
2015-11-26,28.0
2015-11-27,18.0
2015-11-28,36.0
2015-11-29,69.0
2015-11-30,80.0
2015-12-01,85.0
2015-12-02,82.0
2015-12-03,51.0
2015-12-04,39.0
2015-12-05,47.0
2015-12-06,29.0
2015-12-07,43.0
2015-12-08,74.0
2015-12-09,37.0
2015-12-10,24.0
2015-12-11,18.0
2015-12-12,27.0
2015-12-13,37.0
2015-12-14,71.0
2015-12-15,76.0
2015-12-16,96.0
2015-12-17,73.0
2015-12-18,68.0
2015-12-19,64.0
2015-12-20,48.0
2015-12-21,39.0
2015-12-22,37.0
2015-12-23,29.0
2015-12-24,33.0
2015-12-25,54.0
2015-12-26,40.0
2015-12-27,25.0
2015-12-28,23.0
2015-12-29,18.0
2015-12-30,35.0
2015-12-31,31.0
2016-01-01,53.0
2016-01-02,41.0
2016-01-03,23.0
2016-01-04,29.0
2016-01-05,32.0
2016-01-06,33.0
2016-01-07,24.0
2016-01-08,57.0
2016-01-09,59.0
2016-01-10,20.0
2016-01-11,12.0
2016-01-12,16.0
2016-01-13,16.0
2016-01-14,18.0
2016-01-15,39.0
2016-01-16,31.0
2016-01-17,33.0
2016-01-18,35.0
2016-01-19,47.0
2016-01-20,54.0
2016-01-21,77.0
2016-01-22,68.0
2016-01-23,75.0
2016-01-24,76.0
2016-01-25,96.0
2016-01-26,66.0
2016-01-27,76.0
2016-01-28,114.0
2016-01-29,28.6
2016-01-30,67.0
2016-01-31,25.0
2016-02-01,47.0
2016-02-02,46.0
2016-02-03,36.0
2016-02-04,15.0
2016-02-05,36.0
2016-02-06,44.0
2016-02-07,24.0
2016-02-08,27.0
2016-02-09,6.0
2016-02-10,8.0
2016-02-11,22.0
2016-02-12,19.0
2016-02-13,23.0
2016-02-14,38.0
2016-02-15,32.0
2016-02-16,21.0
2016-02-17,12.0
2016-02-18,24.0
2016-02-19,17.0
2016-02-20,15.0
2016-02-21,21.0
2016-02-22,39.0
2016-02-23,35.0
2016-02-24,25.0
2016-02-25,11.0
2016-02-26,19.0
2016-02-27,17.0
2016-02-28,25.0
2016-02-29,21.0
2016-03-01,22.0
2016-03-02,12.0
2016-03-03,5.0
2016-03-04,13.0
2016-03-05,9.0
2016-03-06,13.0
2016-03-07,29.0
2016-03-08,17.0
2016-03-09,15.0
2016-03-10,30.0
2016-03-11,25.0
2016-03-12,24.0
2016-03-13,21.0
2016-03-14,26.0
2016-03-15,21.0
2016-03-16,20.0
2016-03-17,31.0
2016-03-18,48.0
2016-03-19,33.0
2016-03-20,21.0
2016-03-21,16.0
2016-03-22,13.0
2016-03-23,17.0
2016-03-24,16.0
2016-03-25,13.0
2016-03-26,31.0
2016-03-27,39.0
2016-03-28,10.0
2016-03-29,12.0
2016-03-30,16.0
2016-03-31,27.0
2016-04-01,41.0
2016-04-02,33.0
2016-04-03,33.0
2016-04-04,30.0
2016-04-05,28.0
2016-04-06,48.0
2016-04-07,40.0
2016-04-08,35.0
2016-04-09,22.0
2016-04-10,17.0
2016-04-11,17.0
2016-04-12,18.0
2016-04-13,26.0
2016-04-14,12.0
2016-04-15,15.0
2016-04-16,15.0
2016-04-17,27.0
2016-04-18,23.0
2016-04-19,14.0
2016-04-20,19.0
2016-04-21,16.0
2016-04-22,20.0
2016-04-23,12.0
2016-04-24,10.0
2016-04-25,7.0
2016-04-26,11.0
2016-04-27,15.0
2016-04-28,21.0
2016-04-29,17.0
2016-04-30,14.0
2016-05-01,8.0
2016-05-02,7.0
2016-05-03,28.6
2016-05-04,10.0
2016-05-05,14.0
2016-05-06,17.0
2016-05-07,17.0
2016-05-08,16.0
2016-05-09,26.0
2016-05-10,22.0
2016-05-11,28.0
2016-05-12,9.0
2016-05-13,7.0
2016-05-14,8.0
2016-05-15,12.0
2016-05-16,14.0
2016-05-17,13.0
2016-05-18,11.0
2016-05-19,11.0
2016-05-20,13.0
2016-05-21,13.0
2016-05-22,12.0
2016-05-23,11.0
2016-05-24,8.0
2016-05-25,13.0
2016-05-26,16.0
2016-05-27,18.0
2016-05-28,19.0
2016-05-29,15.0
2016-05-30,7.0
2016-05-31,9.0
2016-06-01,10.0
2016-06-02,10.0
2016-06-03,10.0
2016-06-04,14.0
2016-06-05,14.0
2016-06-06,17.0
2016-06-07,18.0
2016-06-08,16.0
2016-06-09,12.0
2016-06-10,15.0
2016-06-11,11.0
2016-06-12,12.0
2016-06-13,8.0
2016-06-14,12.0
2016-06-15,12.0
2016-06-16,24.0
2016-06-17,13.0
2016-06-18,13.0
2016-06-19,9.0
2016-06-20,11.0
2016-06-21,9.0
2016-06-22,14.0
2016-06-23,26.0
2016-06-24,32.0
2016-06-25,31.0
2016-06-26,21.0
2016-06-27,16.0
2016-06-28,9.0
2016-06-29,13.0
2016-06-30,18.0
2016-07-01,17.0
2016-07-02,23.0
2016-07-03,20.0
2016-07-04,13.0
2016-07-05,15.0
2016-07-06,20.0
2016-07-07,18.0
2016-07-08,23.0
2016-07-09,21.0
2016-07-10,21.0
2016-07-11,23.0
2016-07-12,20.0
2016-07-13,19.0
2016-07-14,12.0
2016-07-15,19.0
2016-07-16,12.0
2016-07-17,12.0
2016-07-18,15.0
2016-07-19,13.0
2016-07-20,15.0
2016-07-21,18.0
2016-07-22,20.0
2016-07-23,24.0
2016-07-24,20.0
2016-07-25,26.0
2016-07-26,21.0
2016-07-27,19.0
2016-07-28,13.0
2016-07-29,15.0
2016-07-30,17.0
2016-07-31,16.0
2016-08-01,14.0
2016-08-02,14.0
2016-08-03,15.0
2016-08-04,14.0
2016-08-05,14.0
2016-08-06,11.0
2016-08-07,14.0
2016-08-08,19.0
2016-08-09,15.0
2016-08-10,12.0
2016-08-11,8.0
2016-08-12,10.0
2016-08-13,10.0
2016-08-14,9.0
2016-08-15,8.0
2016-08-16,12.0
2016-08-17,11.0
2016-08-18,12.0
2016-08-19,18.0
2016-08-20,19.0
2016-08-21,20.0
2016-08-22,12.0
2016-08-23,15.0
2016-08-24,17.0
2016-08-25,17.0
2016-08-26,18.0
2016-08-27,16.0
2016-08-28,19.0
2016-08-29,21.0
2016-08-30,22.0
2016-08-31,21.0
2016-09-01,21.0
2016-09-02,20.0
2016-09-03,16.0
2016-09-04,17.0
2016-09-05,19.0
2016-09-06,28.6
2016-09-07,22.0
2016-09-08,27.0
2016-09-09,31.0
2016-09-10,32.0
2016-09-11,31.0
2016-09-12,35.0
2016-09-13,40.0
2016-09-14,41.0
2016-09-15,27.0
2016-09-16,15.0
2016-09-17,12.0
2016-09-18,15.0
2016-09-19,11.0
2016-09-20,12.0
2016-09-21,18.0
2016-09-22,22.0
2016-09-23,14.0
2016-09-24,21.0
2016-09-25,20.0
2016-09-26,22.0
2016-09-27,22.0
2016-09-28,22.0
2016-09-29,18.0
2016-09-30,19.0
2016-10-01,15.0
2016-10-02,17.0
2016-10-03,15.0
2016-10-04,18.0
2016-10-05,14.0
2016-10-06,9.0
2016-10-07,19.0
2016-10-08,18.0
2016-10-09,10.0
2016-10-10,12.0
2016-10-11,13.0
2016-10-12,21.0
2016-10-13,26.0
2016-10-14,25.0
2016-10-15,21.0
2016-10-16,23.0
2016-10-17,40.0
2016-10-18,57.0
2016-10-19,36.0
2016-10-20,15.0
2016-10-21,20.0
2016-10-22,21.0
2016-10-23,36.0
2016-10-24,36.0
2016-10-25,41.0
2016-10-26,46.0
2016-10-27,26.0
2016-10-28,31.0
2016-10-29,45.0
2016-10-30,59.0
2016-10-31,58.0
2016-11-01,50.0
2016-11-02,58.0
2016-11-03,33.0
2016-11-04,29.0
2016-11-05,23.0
2016-11-06,5.0
2016-11-07,13.0
2016-11-08,25.0
2016-11-09,17.0
2016-11-10,44.0
2016-11-11,43.0
2016-11-12,14.0
2016-11-13,28.0
2016-11-14,28.0
2016-11-15,32.0
2016-11-16,43.0
2016-11-17,69.0
2016-11-18,82.0
2016-11-19,43.0
2016-11-20,22.0
2016-11-21,23.0
2016-11-22,27.0
2016-11-23,33.0
2016-11-24,31.0
2016-11-25,37.0
2016-11-26,28.0
2016-11-27,29.0
2016-11-28,21.0
2016-11-29,17.0
2016-11-30,38.0
2016-12-01,51.0
2016-12-02,73.0
2016-12-03,43.0
2016-12-04,37.0
2016-12-05,56.0
2016-12-06,66.0
2016-12-07,52.0
2016-12-08,38.0
2016-12-09,40.0
2016-12-10,26.0
2016-12-11,24.0
2016-12-12,43.0
2016-12-13,22.0
2016-12-14,26.0
