DATA_INIZIO,3000007_5,3000007_111
2012-07-19,20.0,9.0
2012-07-20,14.8,8.0
2012-07-21,21.0,13.4
2012-07-22,11.0,7.2
2012-07-23,29.1,19.8
2012-07-24,29.1,19.8
2012-07-25,28.0,13.0
2012-07-26,29.1,19.8
2012-07-27,27.0,24.0
2012-07-28,29.1,19.8
2012-07-29,28.0,19.0
2012-07-30,27.0,15.8
2012-07-31,29.0,19.4
2012-08-01,23.0,13.6
2012-08-02,29.0,19.4
2012-08-03,30.0,21.2
2012-08-04,21.0,13.4
2012-08-05,29.1,19.8
2012-08-06,37.0,21.0
2012-08-07,29.1,19.8
2012-08-08,21.0,12.0
2012-08-09,29.1,19.8
2012-08-10,16.0,7.0
2012-08-11,18.0,9.0
2012-08-12,17.0,8.0
2012-08-13,20.0,11.0
2012-08-14,22.0,13.0
2012-08-15,21.0,12.0
2012-08-16,26.0,14.0
2012-08-17,21.0,12.0
2012-08-18,23.0,13.0
2012-08-19,23.0,14.0
2012-08-20,24.0,12.0
2012-08-21,34.0,16.0
2012-08-22,39.0,20.0
2012-08-23,36.0,20.0
2012-08-24,28.0,14.0
2012-08-25,27.0,15.0
2012-08-26,17.0,9.0
2012-08-27,15.0,5.0
2012-08-28,18.0,8.0
2012-08-29,27.0,12.0
2012-08-30,38.0,20.0
2012-08-31,30.0,22.0
2012-09-01,12.0,7.0
2012-09-02,18.0,14.0
2012-09-03,16.0,11.0
2012-09-04,19.0,14.0
2012-09-05,30.0,21.0
2012-09-06,33.0,23.0
2012-09-07,34.0,23.0
2012-09-08,29.1,19.8
2012-09-09,28.0,12.0
2012-09-10,29.1,19.8
2012-09-11,33.0,20.0
2012-09-12,21.0,13.0
2012-09-13,7.0,3.0
2012-09-14,14.0,8.0
2012-09-15,20.0,11.0
2012-09-16,16.0,11.0
2012-09-17,23.0,15.0
2012-09-18,29.0,17.0
2012-09-19,47.0,32.0
2012-09-20,14.0,5.0
2012-09-21,21.0,9.0
2012-09-22,27.0,15.0
2012-09-23,37.0,22.0
2012-09-24,30.0,17.0
2012-09-25,34.0,17.0
2012-09-26,31.0,16.0
2012-09-27,13.0,6.0
2012-09-28,21.0,9.0
2012-09-29,29.0,18.0
2012-09-30,30.0,19.0
2012-10-01,20.0,10.0
2012-10-02,19.0,9.0
2012-10-03,19.0,10.0
2012-10-04,18.0,9.0
2012-10-05,29.0,18.0
2012-10-06,34.0,21.0
2012-10-07,18.0,12.0
2012-10-08,32.0,16.0
2012-10-09,29.0,19.0
2012-10-10,46.0,29.0
2012-10-11,37.0,23.0
2012-10-12,24.0,16.0
2012-10-13,28.0,19.0
2012-10-14,25.0,15.0
2012-10-15,18.0,12.0
2012-10-16,15.0,8.0
2012-10-17,31.0,18.0
2012-10-18,43.0,28.0
2012-10-19,48.0,31.0
2012-10-20,53.0,41.0
2012-10-21,62.0,47.0
2012-10-22,70.0,48.0
2012-10-23,57.0,39.0
2012-10-24,55.0,37.0
2012-10-25,76.0,49.0
2012-10-26,59.0,46.0
2012-10-27,19.0,16.0
2012-10-28,10.0,5.0
2012-10-29,14.0,9.0
2012-10-30,24.0,17.0
2012-10-31,29.0,22.0
2012-11-01,12.0,8.0
2012-11-02,33.0,22.0
2012-11-03,32.0,24.0
2012-11-04,32.0,25.0
2012-11-05,14.0,7.0
2012-11-06,24.0,14.0
2012-11-07,28.0,17.0
2012-11-08,33.0,22.0
2012-11-09,34.0,22.0
2012-11-10,66.0,56.0
2012-11-11,13.0,11.0
2012-11-12,22.0,17.0
2012-11-13,29.0,20.0
2012-11-14,29.1,19.8
2012-11-15,39.0,27.0
2012-11-16,42.0,31.0
2012-11-17,54.0,47.0
2012-11-18,50.0,45.0
2012-11-19,45.0,35.0
2012-11-20,35.0,28.0
2012-11-21,42.0,29.0
2012-11-22,54.0,40.0
2012-11-23,61.0,45.0
2012-11-24,56.0,41.0
2012-11-25,67.0,55.0
2012-11-26,93.0,67.0
2012-11-27,53.0,34.0
2012-11-28,11.0,8.0
2012-11-29,14.0,9.0
2012-11-30,7.0,5.0
2012-12-01,11.0,8.0
2012-12-02,19.0,16.0
2012-12-03,14.0,9.0
2012-12-04,29.1,19.8
2012-12-05,41.0,29.0
2012-12-06,47.0,31.0
2012-12-07,28.0,20.0
2012-12-08,31.0,27.0
2012-12-09,38.0,32.0
2012-12-10,58.0,50.0
2012-12-11,32.0,20.0
2012-12-12,36.0,21.0
2012-12-13,62.0,45.0
2012-12-14,58.0,53.0
2012-12-15,34.0,30.0
2012-12-16,30.0,23.0
2012-12-17,38.0,31.0
2012-12-18,23.0,18.0
2012-12-19,32.0,25.0
2012-12-20,37.0,30.0
2012-12-21,51.0,46.0
2012-12-22,29.0,21.0
2012-12-23,30.0,24.0
2012-12-24,48.0,41.0
2012-12-25,64.0,40.0
2012-12-26,50.0,45.0
2012-12-27,19.0,17.0
2012-12-28,16.0,10.0
2012-12-29,32.0,24.0
2012-12-30,46.0,41.0
2012-12-31,49.0,43.0
2013-01-01,60.0,53.0
2013-01-02,50.0,48.0
2013-01-03,30.0,26.0
2013-01-04,40.0,34.0
2013-01-05,31.0,25.0
2013-01-06,35.0,28.0
2013-01-07,56.0,41.0
2013-01-08,56.0,41.0
2013-01-09,39.0,35.0
2013-01-10,43.0,38.0
2013-01-11,35.0,26.0
2013-01-12,39.0,30.0
2013-01-13,51.0,45.0
2013-01-14,22.0,20.0
2013-01-15,24.0,20.0
2013-01-16,8.0,8.0
2013-01-17,14.0,13.0
2013-01-18,29.0,25.0
2013-01-19,36.0,32.0
2013-01-20,30.0,28.0
2013-01-21,23.0,20.0
2013-01-22,25.0,21.0
2013-01-23,42.0,37.0
2013-01-24,32.0,25.0
2013-01-25,31.0,20.0
2013-01-26,39.0,30.0
2013-01-27,42.0,36.0
2013-01-28,59.0,52.0
2013-01-29,34.0,27.0
2013-01-30,33.0,18.0
2013-01-31,31.0,18.0
2013-02-01,31.0,18.0
2013-02-02,27.0,12.0
2013-02-03,9.0,7.0
2013-02-04,22.0,12.0
2013-02-05,51.0,38.0
2013-02-06,36.0,27.0
2013-02-07,29.0,21.0
2013-02-08,32.0,21.0
2013-02-09,32.0,23.0
2013-02-10,43.0,36.0
2013-02-11,25.0,24.0
2013-02-12,29.0,26.0
2013-02-13,37.0,25.0
2013-02-14,43.0,38.0
2013-02-15,74.0,66.0
2013-02-16,60.0,54.0
2013-02-17,44.0,39.0
2013-02-18,46.0,34.0
2013-02-19,29.1,19.8
2013-02-20,29.1,19.8
2013-02-21,29.1,19.8
2013-02-22,22.0,19.0
2013-02-23,36.0,33.0
2013-02-24,43.0,42.0
2013-02-25,47.0,45.0
2013-02-26,33.0,27.0
2013-02-27,25.0,18.0
2013-02-28,33.0,24.0
2013-03-01,41.0,34.0
2013-03-02,52.0,42.0
2013-03-03,37.0,29.0
2013-03-04,51.0,38.0
2013-03-05,66.0,50.0
2013-03-06,36.0,30.0
2013-03-07,17.0,15.0
2013-03-08,22.0,19.0
2013-03-09,18.0,14.0
2013-03-10,11.0,7.0
2013-03-11,29.0,23.0
2013-03-12,25.0,17.0
2013-03-13,10.0,7.0
2013-03-14,8.0,6.0
2013-03-15,16.0,13.0
2013-03-16,29.0,23.0
2013-03-17,26.0,23.0
2013-03-18,12.0,10.0
2013-03-19,29.1,19.8
2013-03-20,31.0,22.0
2013-03-21,17.0,11.0
2013-03-22,27.0,17.0
2013-03-23,33.0,24.0
2013-03-24,21.0,18.0
2013-03-25,13.0,12.0
2013-03-26,21.0,16.0
2013-03-27,26.0,22.0
2013-03-28,37.0,32.0
2013-03-29,37.0,33.0
2013-03-30,33.0,21.0
2013-03-31,6.0,4.0
2013-04-01,12.0,9.0
2013-04-02,15.0,13.0
2013-04-03,16.0,12.0
2013-04-04,21.0,17.0
2013-04-05,9.0,7.0
2013-04-06,15.0,12.0
2013-04-07,17.0,14.0
2013-04-08,17.0,12.0
2013-04-09,24.0,21.0
2013-04-10,40.0,32.0
2013-04-11,26.0,16.0
2013-04-12,19.0,12.0
2013-04-13,22.0,11.0
2013-04-14,22.0,14.0
2013-04-15,29.0,17.0
2013-04-16,35.0,21.0
2013-04-17,34.0,20.0
2013-04-18,39.0,24.0
2013-04-19,42.0,26.0
2013-04-20,26.0,17.0
2013-04-21,19.0,14.0
2013-04-22,9.0,6.0
2013-04-23,17.0,11.0
2013-04-24,21.0,14.0
2013-04-25,24.0,16.0
2013-04-26,30.0,20.0
2013-04-27,32.0,17.0
2013-04-28,16.0,7.0
2013-04-29,29.0,17.0
2013-04-30,35.0,20.0
2013-05-01,41.0,24.0
2013-05-02,52.0,28.0
2013-05-03,43.0,16.0
2013-05-04,25.0,10.0
2013-05-05,22.0,10.0
2013-05-06,14.0,8.0
2013-05-07,17.0,10.0
2013-05-08,18.0,11.0
2013-05-09,21.0,12.0
2013-05-10,18.0,10.0
2013-05-11,13.0,8.0
2013-05-12,11.0,6.0
2013-05-13,11.0,7.0
2013-05-14,15.0,8.0
2013-05-15,19.0,10.0
2013-05-16,18.0,9.0
2013-05-17,14.0,6.0
2013-05-18,10.0,4.0
2013-05-19,7.0,3.0
2013-05-20,8.0,4.0
2013-05-21,11.0,4.0
2013-05-22,14.0,8.0
2013-05-23,12.0,6.0
2013-05-24,6.0,3.0
2013-05-25,8.0,5.0
2013-05-26,5.0,2.0
2013-05-27,11.0,5.0
2013-05-28,16.0,8.0
2013-05-29,11.0,5.0
2013-05-30,6.0,4.0
2013-05-31,8.0,4.0
2013-06-01,19.0,12.0
2013-06-02,20.0,14.0
2013-06-03,18.4,9.0
2013-06-04,13.0,6.0
2013-06-05,17.0,10.0
2013-06-06,25.0,14.0
2013-06-07,19.0,10.0
2013-06-08,16.0,10.0
2013-06-09,15.0,8.0
2013-06-10,11.0,5.0
2013-06-11,16.0,10.0
2013-06-12,22.0,13.0
2013-06-13,20.0,12.0
2013-06-14,20.0,12.0
2013-06-15,22.0,14.0
2013-06-16,22.0,15.0
2013-06-17,25.0,15.0
2013-06-18,32.0,19.0
2013-06-19,31.0,20.0
2013-06-20,24.0,14.0
2013-06-21,16.0,8.0
2013-06-22,10.0,5.0
2013-06-23,13.0,7.0
2013-06-24,10.0,5.0
2013-06-25,10.0,4.0
2013-06-26,9.0,5.0
2013-06-27,12.0,7.0
2013-06-28,11.0,7.0
2013-06-29,23.0,15.0
2013-06-30,14.0,10.0
2013-07-01,17.0,10.0
2013-07-02,17.0,9.0
2013-07-03,15.0,8.0
2013-07-04,20.0,11.0
2013-07-05,25.0,14.0
2013-07-06,17.0,10.0
2013-07-07,17.0,11.0
2013-07-08,22.0,14.0
2013-07-09,26.0,17.0
2013-07-10,28.0,18.0
2013-07-11,25.0,16.0
2013-07-12,27.0,15.0
2013-07-13,30.0,22.0
2013-07-14,15.0,12.0
2013-07-15,21.0,14.0
2013-07-16,28.0,20.0
2013-07-17,27.0,16.0
2013-07-18,24.0,15.0
2013-07-19,20.0,14.0
2013-07-20,29.0,19.0
2013-07-21,30.0,21.0
2013-07-22,31.0,18.0
2013-07-23,28.0,19.0
2013-07-24,26.0,16.0
2013-07-25,25.0,16.0
2013-07-26,32.0,20.0
2013-07-27,29.0,19.0
2013-07-28,19.0,11.0
2013-07-29,20.0,7.0
2013-07-30,10.0,5.0
2013-07-31,17.0,7.0
2013-08-01,19.0,10.0
2013-08-02,21.0,11.0
2013-08-03,21.0,13.0
2013-08-04,18.0,11.0
2013-08-05,29.0,15.0
2013-08-06,28.0,15.0
2013-08-07,38.0,18.0
2013-08-08,40.0,21.0
2013-08-09,16.0,8.0
2013-08-10,14.0,8.0
2013-08-11,15.0,9.0
2013-08-12,19.0,12.0
2013-08-13,20.0,11.0
2013-08-14,14.0,8.0
2013-08-15,13.0,8.0
2013-08-16,18.0,11.0
2013-08-17,19.0,11.0
2013-08-18,18.0,12.0
2013-08-19,15.0,10.0
2013-08-20,29.1,19.8
2013-08-21,13.0,8.0
2013-08-22,22.0,13.0
2013-08-23,27.0,18.0
2013-08-24,19.0,13.0
2013-08-25,11.0,9.0
2013-08-26,10.0,6.0
2013-08-27,12.0,7.0
2013-08-28,15.0,9.0
2013-08-29,15.0,9.0
2013-08-30,19.0,11.0
2013-08-31,20.0,11.0
2013-09-01,20.0,12.0
2013-09-02,16.0,10.0
2013-09-03,20.0,9.0
2013-09-04,29.0,15.0
2013-09-05,26.0,13.0
2013-09-06,28.0,14.0
2013-09-07,25.0,15.0
2013-09-08,22.0,12.0
2013-09-09,15.0,6.0
2013-09-10,18.0,6.0
2013-09-11,13.0,5.0
2013-09-12,19.0,9.0
2013-09-13,19.0,11.0
2013-09-14,21.0,13.4
2013-09-15,22.0,13.0
2013-09-16,12.0,7.0
2013-09-17,9.0,4.0
2013-09-18,20.0,10.0
2013-09-19,33.0,15.0
2013-09-20,31.0,15.0
2013-09-21,29.1,19.8
2013-09-22,20.0,11.0
2013-09-23,23.0,12.0
2013-09-24,31.0,19.0
2013-09-25,19.0,10.0
2013-09-26,20.0,10.0
2013-09-27,24.0,13.0
2013-09-28,28.0,18.0
2013-09-29,18.0,10.0
2013-09-30,9.0,5.0
2013-10-01,18.0,8.0
2013-10-02,16.0,8.0
2013-10-03,25.0,15.0
2013-10-04,25.0,15.0
2013-10-05,29.0,23.0
2013-10-06,13.0,10.0
2013-10-07,16.0,13.0
2013-10-08,39.0,30.0
2013-10-09,45.0,35.0
2013-10-10,24.0,11.0
2013-10-11,8.0,4.0
2013-10-12,15.0,8.0
2013-10-13,19.0,14.0
2013-10-14,25.0,18.0
2013-10-15,37.0,27.0
2013-10-16,33.0,23.0
2013-10-17,32.0,21.0
2013-10-18,62.0,41.0
2013-10-19,60.0,46.0
2013-10-20,66.0,52.0
2013-10-21,67.0,44.0
2013-10-22,66.0,44.0
2013-10-23,39.0,17.0
2013-10-24,27.0,17.0
2013-10-25,37.0,21.0
2013-10-26,43.0,29.0
2013-10-27,32.0,16.0
2013-10-28,24.0,13.0
2013-10-29,34.0,18.0
2013-10-30,31.0,12.0
2013-10-31,19.0,8.0
2013-11-01,31.0,19.0
2013-11-02,44.0,35.0
2013-11-03,45.6,35.0
2013-11-04,27.4,17.0
2013-11-05,29.1,19.8
2013-11-06,29.1,19.8
2013-11-07,47.0,31.0
2013-11-08,63.0,46.0
2013-11-09,38.0,28.0
2013-11-10,19.0,16.0
2013-11-11,18.0,10.0
2013-11-12,22.0,13.0
2013-11-13,28.6,20.0
2013-11-14,23.0,15.0
2013-11-15,29.1,19.8
2013-11-16,29.1,19.8
2013-11-17,29.1,19.8
2013-11-18,29.1,19.8
2013-11-19,29.1,19.8
2013-11-20,29.1,19.8
2013-11-21,29.1,19.8
2013-11-22,29.1,19.8
2013-11-23,29.1,19.8
2013-11-24,29.1,19.8
2013-11-25,29.1,19.8
2013-11-26,21.0,13.4
2013-11-27,29.1,19.8
2013-11-28,33.0,23.0
2013-11-29,34.0,26.0
2013-11-30,49.0,42.0
2013-12-01,38.0,32.0
2013-12-02,34.0,27.0
2013-12-03,33.0,19.0
2013-12-04,34.0,25.0
2013-12-05,48.0,30.0
2013-12-06,55.0,45.0
2013-12-07,52.0,47.0
2013-12-08,40.0,35.0
2013-12-09,52.0,43.0
2013-12-10,61.0,37.0
2013-12-11,35.0,24.0
2013-12-12,47.0,31.0
2013-12-13,53.0,38.0
2013-12-14,39.0,28.0
2013-12-15,54.0,53.0
2013-12-16,46.0,37.0
2013-12-17,44.0,32.0
2013-12-18,29.1,19.8
2013-12-19,70.0,57.0
2013-12-20,63.0,55.0
2013-12-21,39.0,35.0
2013-12-22,44.0,39.0
2013-12-23,43.0,40.0
2013-12-24,22.0,19.0
2013-12-25,9.0,7.0
2013-12-26,6.0,3.0
2013-12-27,21.0,15.0
2013-12-28,23.0,22.0
2013-12-29,24.0,22.0
2013-12-30,26.0,24.0
2013-12-31,28.0,23.0
2014-01-01,43.0,37.0
2014-01-02,48.0,47.0
2014-01-03,29.0,29.0
2014-01-04,39.0,34.0
2014-01-05,12.0,11.0
2014-01-06,27.0,23.0
2014-01-07,39.0,28.0
2014-01-08,36.0,27.0
2014-01-09,41.0,32.0
2014-01-10,31.0,20.0
2014-01-11,59.0,49.0
2014-01-12,34.0,27.0
2014-01-13,48.0,23.0
2014-01-14,27.0,17.0
2014-01-15,23.0,17.0
2014-01-16,28.0,17.0
2014-01-17,15.0,8.0
2014-01-18,17.0,15.0
2014-01-19,15.0,14.0
2014-01-20,19.0,15.0
2014-01-21,24.0,20.0
2014-01-22,27.0,19.0
2014-01-23,27.0,17.0
2014-01-24,20.0,16.0
2014-01-25,18.0,13.0
2014-01-26,21.0,17.0
2014-01-27,41.0,34.0
2014-01-28,14.0,10.0
2014-01-29,20.0,16.0
2014-01-30,20.0,18.0
2014-01-31,12.0,12.0
2014-02-01,17.0,11.0
2014-02-02,20.0,14.0
2014-02-03,12.0,9.0
2014-02-04,21.0,15.0
2014-02-05,29.0,19.0
2014-02-06,29.1,19.8
2014-02-07,29.1,19.8
2014-02-08,25.0,20.0
2014-02-09,14.0,13.0
2014-02-10,12.0,11.0
2014-02-11,14.0,12.0
2014-02-12,40.0,19.0
2014-02-13,31.0,25.0
2014-02-14,30.0,22.0
2014-02-15,47.0,39.0
2014-02-16,60.0,41.0
2014-02-17,48.0,38.0
2014-02-18,44.0,32.0
2014-02-19,28.0,23.0
2014-02-20,13.0,9.0
2014-02-21,25.0,17.0
2014-02-22,14.0,11.0
2014-02-23,14.0,11.0
2014-02-24,19.0,14.0
2014-02-25,32.0,21.0
2014-02-26,34.0,26.0
2014-02-27,30.0,26.0
2014-02-28,19.0,14.0
2014-03-01,11.0,10.0
2014-03-02,10.0,9.0
2014-03-03,15.0,14.0
2014-03-04,12.0,11.0
2014-03-05,19.0,15.0
2014-03-06,22.0,17.0
2014-03-07,28.0,19.0
2014-03-08,31.0,21.0
2014-03-09,31.0,24.0
2014-03-10,37.0,25.0
2014-03-11,39.0,27.0
2014-03-12,36.0,28.0
2014-03-13,29.1,19.8
2014-03-14,29.1,19.8
2014-03-15,60.0,51.0
2014-03-16,75.0,59.0
2014-03-17,61.0,48.0
2014-03-18,67.0,41.0
2014-03-19,41.0,29.0
2014-03-20,47.0,33.0
2014-03-21,62.0,48.0
2014-03-22,31.0,23.0
2014-03-23,11.0,8.0
2014-03-24,4.0,3.0
2014-03-25,11.0,9.0
2014-03-26,17.0,13.0
2014-03-27,23.0,20.0
2014-03-28,25.0,20.0
2014-03-29,29.0,25.0
2014-03-30,29.0,18.0
2014-03-31,30.0,17.0
2014-04-01,19.0,10.0
2014-04-02,29.0,10.0
2014-04-03,42.0,21.0
2014-04-04,20.0,12.0
2014-04-05,25.0,17.0
2014-04-06,24.0,14.0
2014-04-07,28.0,16.0
2014-04-08,18.0,10.0
2014-04-09,16.0,11.0
2014-04-10,21.0,12.0
2014-04-11,26.0,17.0
2014-04-12,20.0,12.0
2014-04-13,23.0,16.0
2014-04-14,21.0,15.0
2014-04-15,13.0,8.0
2014-04-16,6.0,5.0
2014-04-17,11.0,7.0
2014-04-18,19.0,12.0
2014-04-19,16.0,11.0
2014-04-20,15.0,10.0
2014-04-21,23.0,16.0
2014-04-22,24.0,18.0
2014-04-23,24.0,17.0
2014-04-24,23.0,17.0
2014-04-25,15.0,10.0
2014-04-26,16.0,10.0
2014-04-27,14.0,10.0
2014-04-28,8.0,5.0
2014-04-29,10.0,6.0
2014-04-30,12.0,9.0
2014-05-01,8.0,5.0
2014-05-02,12.0,8.0
2014-05-03,13.0,9.0
2014-05-04,7.0,4.0
2014-05-05,13.0,8.0
2014-05-06,15.0,9.0
2014-05-07,15.0,7.0
2014-05-08,18.0,10.0
2014-05-09,24.0,12.0
2014-05-10,18.0,12.0
2014-05-11,15.0,8.0
2014-05-12,12.0,5.0
2014-05-13,8.0,4.0
2014-05-14,8.0,4.0
2014-05-15,8.0,5.0
2014-05-16,11.0,5.0
2014-05-17,9.0,4.0
2014-05-18,11.0,6.0
2014-05-19,24.0,12.0
2014-05-20,23.0,10.0
2014-05-21,22.0,11.0
2014-05-22,32.0,14.0
2014-05-23,22.0,8.0
2014-05-24,10.0,5.0
2014-05-25,16.0,7.0
2014-05-26,18.0,10.0
2014-05-27,11.0,5.0
2014-05-28,10.0,5.0
2014-05-29,12.0,6.0
2014-05-30,16.0,8.0
2014-05-31,9.0,5.0
2014-06-01,10.0,6.0
2014-06-02,11.0,7.0
2014-06-03,15.0,10.0
2014-06-04,16.0,11.0
2014-06-05,13.0,9.0
2014-06-06,20.0,12.0
2014-06-07,25.0,15.0
2014-06-08,25.0,17.0
2014-06-09,23.0,16.0
2014-06-10,27.0,17.0
2014-06-11,27.0,16.0
2014-06-12,25.0,15.0
2014-06-13,19.0,9.0
2014-06-14,13.0,8.0
2014-06-15,15.0,8.0
2014-06-16,13.0,7.0
2014-06-17,15.0,9.0
2014-06-18,14.0,10.0
2014-06-19,17.0,12.0
2014-06-20,17.0,10.0
2014-06-21,23.0,14.0
2014-06-22,18.0,16.0
2014-06-23,20.0,11.0
2014-06-24,23.0,11.0
2014-06-25,18.0,8.0
2014-06-26,16.0,9.0
2014-06-27,13.0,9.0
2014-06-28,16.0,10.0
2014-06-29,19.0,12.0
2014-06-30,12.0,5.0
2014-07-01,14.0,8.0
2014-07-02,17.0,11.0
2014-07-03,17.0,9.0
2014-07-04,23.0,12.0
2014-07-05,28.0,17.0
2014-07-06,21.0,13.0
2014-07-07,19.0,12.0
2014-07-08,11.0,7.0
2014-07-09,8.0,5.0
2014-07-10,8.0,5.0
2014-07-11,15.0,9.0
2014-07-12,19.0,12.0
2014-07-13,15.0,8.0
2014-07-14,12.0,7.0
2014-07-15,14.0,8.0
2014-07-16,17.0,10.0
2014-07-17,23.0,15.0
2014-07-18,22.0,12.0
2014-07-19,20.0,14.0
2014-07-20,19.0,12.0
2014-07-21,13.0,7.0
2014-07-22,13.0,9.0
2014-07-23,17.0,10.0
2014-07-24,13.0,10.0
2014-07-25,17.0,11.0
2014-07-26,15.0,12.0
2014-07-27,9.0,6.0
2014-07-28,14.0,9.0
2014-07-29,19.0,14.0
2014-07-30,8.0,6.0
2014-07-31,12.0,6.0
2014-08-01,16.0,9.0
2014-08-02,18.0,11.0
2014-08-03,15.0,9.0
2014-08-04,19.0,12.0
2014-08-05,14.0,9.0
2014-08-06,17.0,10.0
2014-08-07,13.0,8.0
2014-08-08,20.0,13.0
2014-08-09,17.0,11.0
2014-08-10,19.0,14.0
2014-08-11,22.0,12.0
2014-08-12,19.0,12.0
2014-08-13,17.0,10.0
2014-08-14,10.0,6.0
2014-08-15,12.0,7.0
2014-08-16,7.0,4.0
2014-08-17,7.0,4.0
2014-08-18,10.0,6.0
2014-08-19,15.0,11.0
2014-08-20,22.0,15.0
2014-08-21,17.0,11.0
2014-08-22,16.0,9.0
2014-08-23,13.0,10.0
2014-08-24,17.0,11.0
2014-08-25,13.0,8.0
2014-08-26,23.0,12.0
2014-08-27,38.0,22.0
2014-08-28,21.0,10.0
2014-08-29,23.0,10.0
2014-08-30,18.0,12.0
2014-08-31,19.0,13.0
2014-09-01,6.0,3.0
2014-09-02,29.1,19.8
2014-09-03,7.0,5.0
2014-09-04,15.0,10.0
2014-09-05,26.0,20.0
2014-09-06,28.0,20.0
2014-09-07,21.0,15.0
2014-09-08,21.0,15.0
2014-09-09,30.0,20.0
2014-09-10,18.0,11.0
2014-09-11,11.0,6.0
2014-09-12,9.0,6.0
2014-09-13,19.0,13.0
2014-09-14,17.0,12.0
2014-09-15,22.0,12.0
2014-09-16,24.0,16.0
2014-09-17,22.0,12.0
2014-09-18,27.0,19.0
2014-09-19,58.0,39.0
2014-09-20,47.0,30.0
2014-09-21,31.0,16.0
2014-09-22,16.0,9.0
2014-09-23,18.0,10.0
2014-09-24,35.0,16.0
2014-09-25,28.0,18.0
2014-09-26,34.0,22.0
2014-09-27,46.0,31.0
2014-09-28,41.0,32.0
2014-09-29,37.0,24.0
2014-09-30,33.0,22.0
2014-10-01,33.0,24.0
2014-10-02,28.0,14.0
2014-10-03,24.0,14.0
2014-10-04,26.0,18.0
2014-10-05,24.0,17.0
2014-10-06,34.0,23.0
2014-10-07,50.0,37.0
2014-10-08,50.0,40.0
2014-10-09,53.0,40.0
2014-10-10,54.0,38.0
2014-10-11,46.0,25.0
2014-10-12,26.0,17.0
2014-10-13,27.0,13.0
2014-10-14,20.0,11.0
2014-10-15,29.1,19.8
2014-10-16,34.0,19.0
2014-10-17,43.0,29.0
2014-10-18,52.0,36.0
2014-10-19,49.0,33.0
2014-10-20,41.0,24.0
2014-10-21,34.0,16.0
2014-10-22,16.0,9.0
2014-10-23,13.0,6.0
2014-10-24,21.0,9.0
2014-10-25,22.0,14.0
2014-10-26,21.0,17.0
2014-10-27,32.0,19.0
2014-10-28,34.0,23.0
2014-10-29,49.0,34.0
2014-10-30,60.0,43.0
2014-10-31,77.0,57.0
2014-11-01,68.0,60.0
2014-11-02,47.0,40.0
2014-11-03,57.0,42.0
2014-11-04,38.0,23.0
2014-11-05,19.0,12.0
2014-11-06,10.0,7.0
2014-11-07,24.0,19.0
2014-11-08,26.0,23.0
2014-11-09,32.0,20.0
2014-11-10,21.0,13.0
2014-11-11,25.0,16.0
2014-11-12,24.0,13.0
2014-11-13,14.0,9.0
2014-11-14,23.0,15.0
2014-11-15,21.0,13.0
2014-11-16,9.0,6.0
2014-11-17,14.0,10.0
2014-11-18,19.0,13.0
2014-11-19,30.0,23.0
2014-11-20,33.0,21.0
2014-11-21,40.0,31.0
2014-11-22,53.0,44.0
2014-11-23,58.0,55.0
2014-11-24,85.0,67.0
2014-11-25,78.0,59.0
2014-11-26,38.0,28.0
2014-11-27,44.0,28.0
2014-11-28,32.0,21.0
2014-11-29,24.0,18.0
2014-11-30,23.0,14.0
2014-12-01,22.0,12.0
2014-12-02,21.0,9.0
2014-12-03,12.0,8.0
2014-12-04,10.0,8.0
2014-12-05,16.0,14.0
2014-12-06,24.0,20.0
2014-12-07,11.0,8.0
2014-12-08,18.0,13.0
2014-12-09,20.0,15.0
2014-12-10,29.0,19.0
2014-12-11,39.0,27.0
2014-12-12,43.0,33.0
2014-12-13,60.0,50.0
2014-12-14,62.0,57.0
2014-12-15,58.0,56.0
2014-12-16,29.0,25.0
2014-12-17,24.0,19.0
2014-12-18,29.0,18.0
2014-12-19,31.0,22.0
2014-12-20,27.0,18.0
2014-12-21,20.0,16.0
2014-12-22,17.0,13.0
2014-12-23,17.0,12.0
2014-12-24,17.0,13.0
2014-12-25,39.0,29.0
2014-12-26,35.0,30.0
2014-12-27,19.0,18.0
2014-12-28,21.0,19.0
2014-12-29,26.0,20.0
2014-12-30,28.0,21.0
2014-12-31,35.0,29.0
2015-01-01,35.0,31.0
2015-01-02,35.0,32.0
2015-01-03,47.0,41.0
2015-01-04,41.0,37.0
2015-01-05,20.0,13.0
2015-01-06,43.0,39.0
2015-01-07,64.0,58.0
2015-01-08,73.0,66.0
2015-01-09,71.0,54.0
2015-01-10,64.0,51.0
2015-01-11,33.0,20.0
2015-01-12,22.0,13.0
2015-01-13,44.0,30.0
2015-01-14,59.0,43.0
2015-01-15,69.0,55.0
2015-01-16,66.0,56.0
2015-01-17,22.0,16.0
2015-01-18,26.0,22.0
2015-01-19,38.0,31.0
2015-01-20,47.0,39.0
2015-01-21,39.0,34.0
2015-01-22,24.0,19.0
2015-01-23,28.0,22.0
2015-01-24,28.0,21.0
2015-01-25,30.0,27.0
2015-01-26,20.0,14.0
2015-01-27,36.0,28.0
2015-01-28,29.0,20.0
2015-01-29,39.0,32.0
2015-01-30,23.0,20.0
2015-01-31,28.0,23.0
2015-02-01,36.0,31.0
2015-02-02,29.0,20.0
2015-02-03,51.0,43.0
2015-02-04,22.0,21.0
